GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH)
340130158001,8,"Block Group 1_ Census Tract 158_ Essex County_ New Jersey",Essex,973,558,31,263,90,6,25
340170157002,0,"Block Group 2_ Census Tract 157_ Hudson County_ New Jersey",Hudson,1993,151,10,1818,14,0,0
340130177004,8,"Block Group 4_ Census Tract 177_ Essex County_ New Jersey",Essex,1441,418,302,458,187,5,71
340270433022,11,"Block Group 2_ Census Tract 433.02_ Morris County_ New Jersey",Morris,1801,1667,21,33,65,0,15
340130001003,0,"Block Group 3_ Census Tract 1_ Essex County_ New Jersey",Essex,1705,444,272,957,25,0,7
340170156001,0,"Block Group 1_ Census Tract 156_ Hudson County_ New Jersey",Hudson,1681,141,38,1495,7,0,0
340130175004,8,"Block Group 4_ Census Tract 175_ Essex County_ New Jersey",Essex,1042,788,77,35,142,0,0
340030382002,9,"Block Group 2_ Census Tract 382_ Bergen County_ New Jersey",Bergen,882,667,0,177,28,0,10
340130156002,8,"Block Group 2_ Census Tract 156_ Essex County_ New Jersey",Essex,771,427,219,110,0,0,15
340170197003,9,"Block Group 3_ Census Tract 197_ Hudson County_ New Jersey",Hudson,2310,1145,290,398,412,13,52
340270458011,11,"Block Group 1_ Census Tract 458.01_ Morris County_ New Jersey",Morris,1786,1702,0,51,27,0,6
340170160002,0,"Block Group 2_ Census Tract 160_ Hudson County_ New Jersey",Hudson,1974,213,0,1664,28,0,69
340190102001,7,"Block Group 1_ Census Tract 102_ Hunterdon County_ New Jersey",Hunterdon,814,764,0,10,14,0,26
340130099001,1,"Block Group 1_ Census Tract 99_ Essex County_ New Jersey",Essex,964,69,885,0,0,0,10
340130145002,8,"Block Group 2_ Census Tract 145_ Essex County_ New Jersey",Essex,638,326,28,259,0,0,25
340170146002,0,"Block Group 2_ Census Tract 146_ Hudson County_ New Jersey",Hudson,1184,456,0,633,29,0,66
340170157001,0,"Block Group 1_ Census Tract 157_ Hudson County_ New Jersey",Hudson,1677,166,30,1374,59,0,48
340170159004,0,"Block Group 4_ Census Tract 159_ Hudson County_ New Jersey",Hudson,947,53,0,819,75,0,0
340130147003,8,"Block Group 3_ Census Tract 147_ Essex County_ New Jersey",Essex,2003,1002,109,590,203,0,99
340130144004,8,"Block Group 4_ Census Tract 144_ Essex County_ New Jersey",Essex,470,94,161,169,46,0,0
340130100001,1,"Block Group 1_ Census Tract 100_ Essex County_ New Jersey",Essex,707,25,654,0,28,0,0
340130157002,8,"Block Group 2_ Census Tract 157_ Essex County_ New Jersey",Essex,551,109,282,93,49,0,18
340270462982,11,"Block Group 2_ Census Tract 462.98_ Morris County_ New Jersey",Morris,1753,1650,21,41,32,4,5
