GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote
48029029 2115,0,029 2115,,1323,715,52,496,60,0,0,591,265,315
48029029 2085,0,029 2085,,3141,630,28,2441,33,0,9,708,460,239
48029029 2133,0,029 2133,,670,119,37,494,17,0,3,120,74,41
48029029 2149,0,029 2149,,1455,294,120,955,77,0,9,236,153,82
48029029 2068,0,029 2068,,4853,2510,285,1863,170,0,25,1958,1016,917
48029029 2061,0,029 2061,,1075,572,79,392,27,0,5,484,259,218
48029029 2081,0,029 2081,,2070,472,55,1469,60,0,14,437,272,158
48029029 2058,0,029 2058,,5038,823,29,4134,40,0,12,1009,691,310
48029029 1109,0,029 1109,,5,5,0,0,0,0,0,94,64,29
48029029 3144,0,029 3144,,0,0,0,0,0,0,0,0,0,0
48029029 1111,0,029 1111,,4528,1199,533,2543,212,0,41,1956,1179,758
48029029 2057,0,029 2057,,5542,521,44,4910,44,0,23,981,713,253
48029029 2056,0,029 2056,,3067,490,24,2519,23,0,11,678,476,192
48029029 2026,0,029 2026,,4170,1399,164,2494,94,0,19,1279,743,524
48029029 3019,0,029 3019,,1019,423,57,446,92,0,1,29,20,9
48029029 2122,0,029 2122,,53,8,0,44,1,0,0,17,10,7
48029029 1083,0,029 1083,,8279,3353,966,3512,434,0,14,4183,2320,1825
48029029 2054,0,029 2054,,3471,1075,154,2159,53,0,30,1096,792,291
48029029 2028,0,029 2028,,4213,1660,46,2432,61,0,14,1417,894,512
48029029 3135,0,029 3135,,593,384,46,156,7,0,0,223,121,99
48029029 2106,0,029 2106,,1818,499,250,989,49,0,31,284,188,93
48029029 3018,0,029 3018,,2045,1769,9,232,35,0,0,1100,381,709
48029029 2059,0,029 2059,,5828,929,99,4660,106,0,34,1013,689,307
48029029 2060,0,029 2060,,3138,675,108,2263,76,0,16,681,466,194
48029029 2090,0,029 2090,,1411,532,62,777,36,0,4,629,403,220
48029029 2027,0,029 2027,,2113,767,50,1237,52,0,7,793,456,332
48029029 1114,0,029 1114,,4765,1646,466,2391,233,0,29,2283,1310,943
48029029 2051,0,029 2051,,606,161,83,324,35,0,3,145,97,48
48029029 2140,0,029 2140,,2355,745,230,1231,132,0,17,676,401,270
48029029 2069,0,029 2069,,4580,1348,413,2592,194,0,33,1183,689,479
48029029 2109,0,029 2109,,205,33,0,170,1,0,1,30,23,7
48029029 2050,0,029 2050,,3671,1019,155,2380,100,0,17,1154,728,404
48029029 3101,0,029 3101,,0,0,0,0,0,0,0,0,0,0
48029029 2053,0,029 2053,,2590,380,15,2152,22,0,21,498,351,141
48113113 1201,0,113 1201,,3808,3045,161,506,96,0,0,1826,806,1002
48113113 1208,0,113 1208,,4123,4001,7,58,57,0,0,2200,399,1785
48113113 1206,0,113 1206,,2450,2389,5,34,22,0,0,1309,210,1095
48113113 1205,0,113 1205,,2161,2070,6,58,26,0,1,1178,334,837
48113113 1129,0,113 1129,,881,327,44,498,12,0,0,189,113,75
48113113 4444,0,113 4444,,19000,631,755,17439,109,0,66,402,305,94
48113113 4445,0,113 4445,,6423,166,228,5942,46,0,41,104,84,20
48113113 4627,0,113 4627,,2483,1610,207,491,162,0,13,934,347,581
48113113 1211,0,113 1211,,4142,2869,261,463,531,0,18,1498,794,674
48113113 2221,0,113 2221,,4352,2637,399,1223,90,0,3,1615,813,769
48113113 1220,0,113 1220,,3953,2535,243,1060,108,0,7,1593,553,1024
48113113 1207,0,113 1207,,4637,4489,9,66,69,0,4,2607,531,2060
48113113 2132,0,113 2132,,0,0,0,0,0,0,0,0,0,0
48113113 1242,0,113 1242,,0,0,0,0,0,0,0,0,0,0
48113113 2141,0,113 2141,,3602,2791,284,326,196,0,5,1370,501,853
48113113 2235,0,113 2235,,6053,2163,2605,1024,216,0,45,1255,844,408
48113113 1241,0,113 1241,,0,0,0,0,0,0,0,0,0,0
48113113 2231,0,113 2231,,3755,1208,840,1618,60,0,29,623,401,215
48113113 4626,0,113 4626,,4385,2715,227,975,460,0,8,1456,586,847
48113113 2222,0,113 2222,,3856,3583,28,191,51,0,3,2069,881,1157
48113113 2229,0,113 2229,,1354,1238,12,73,31,0,0,783,414,361
48113113 4633,0,113 4633,,2260,1703,88,302,167,0,0,881,323,544
48113113 2230,0,113 2230,,3420,3003,80,236,96,0,5,1951,1003,912
48113113 2226,0,113 2226,,3818,3488,72,170,88,0,0,2072,1006,1040
48113113 2232,0,113 2232,,2352,1042,154,1099,57,0,0,433,251,177
48113113 2302,0,113 2302,,3761,2553,637,402,157,0,12,1389,801,583
48113113 1213,0,113 1213,,3205,2138,393,440,223,0,11,843,528,306
48113113 1218,0,113 1218,,3069,2632,42,122,270,0,3,1143,370,764
48113113 4443,0,113 4443,,7130,624,257,6128,78,0,43,1026,749,267
48113113 4608,0,113 4608,,2684,1171,97,1316,90,0,10,469,216,250
48113113 1216,0,113 1216,,2550,2368,37,95,50,0,0,1248,324,906
48113113 1215,0,113 1215,,3725,3569,11,79,66,0,0,1935,480,1433
48113113 1214,0,113 1214,,2096,1893,35,112,53,0,3,1099,419,668
48113113 2236,0,113 2236,,1893,1195,133,510,48,0,7,601,304,292
48113113 3000,0,113 3000,,3241,371,1761,1066,34,0,9,1121,980,132
48113113 1217,0,113 1217,,4976,4111,260,325,274,0,6,1062,381,664
48113113 2301,0,113 2301,,5956,3956,733,1035,218,0,14,1674,812,847
48113113 1219,0,113 1219,,2347,1779,126,305,131,0,6,859,492,353
48113113 2238,0,113 2238,,3028,1453,186,1287,69,0,33,716,433,272
48113113 2237,0,113 2237,,2903,1412,260,1102,112,0,17,715,403,305
48113113 2147,0,113 2147,,373,221,84,51,9,0,8,40,34,6
48113113 2223,0,113 2223,,1616,1539,3,55,19,0,0,982,419,549
48113113 3001,0,113 3001,,2431,189,1783,361,84,0,14,1208,1002,200
48113113 1226,0,113 1226,,2754,2631,2,65,56,0,0,1515,411,1088
48113113 2332,0,113 2332,,45,43,0,0,2,0,0,37,14,23
48113113 4629,0,113 4629,,0,0,0,0,0,0,0,0,0,0
48113113 2300,0,113 2300,,5548,4039,215,1083,203,0,8,1483,592,878
48113113 2239,0,113 2239,,3596,2134,183,1187,90,0,2,1110,571,526
48113113 1230,0,113 1230,,3635,3141,35,360,97,0,2,1825,990,798
48113113 4649,0,113 4649,,516,271,20,195,30,0,0,96,41,55
48113113 2249,0,113 2249,,146,105,0,37,4,0,0,44,15,29
48113113 2304,0,113 2304,,3918,2989,360,285,278,0,6,1733,724,999
48113113 2240,0,113 2240,,1334,1203,14,90,27,0,0,727,336,384
48113113 1229,0,113 1229,,4016,3345,139,418,111,0,3,2042,1025,993
48113113 4646,0,113 4646,,2841,825,287,1378,340,0,11,290,170,116
48113113 2228,0,113 2228,,4559,4041,51,369,94,0,4,2413,1253,1125
48113113 2333,0,113 2333,,0,0,0,0,0,0,0,0,0,0
48113113 1225,0,113 1225,,2264,2156,4,79,25,0,0,1358,347,1001
48113113 1231,0,113 1231,,2049,1873,13,122,40,0,1,1179,513,651
48113113 1222,0,113 1222,,2325,2223,26,50,21,0,5,1311,345,959
48113113 3003,0,113 3003,,2279,759,133,1344,37,0,6,484,236,239
48113113 2242,0,113 2242,,1882,1605,53,188,35,0,1,989,524,450
48113113 3002,0,113 3002,,715,454,88,141,27,0,5,339,220,117
48113113 3004,0,113 3004,,789,119,54,575,40,0,1,395,279,110
48113113 2243,0,113 2243,,4862,2271,335,2083,151,0,22,1068,578,484
48113113 1228,0,113 1228,,3359,2410,74,787,85,0,3,1420,775,623
48113113 4620,0,113 4620,,10168,2783,485,6429,446,0,25,1352,610,719
48113113 4614,0,113 4614,,3512,912,190,2178,217,0,15,323,212,103
48113113 2224,0,113 2224,,2491,2301,19,124,46,0,1,1416,611,788
48113113 4615,0,113 4615,,1516,1027,65,383,39,0,2,557,200,353
48113113 1227,0,113 1227,,2307,2205,3,66,33,0,0,1207,386,810
48113113 2306,0,113 2306,,2839,1889,316,283,345,0,6,926,404,513
48113113 2305,0,113 2305,,4626,3498,297,360,466,0,5,1841,758,1068
48113113 3005,0,113 3005,,4575,212,296,3901,142,0,24,275,215,59
48113113 2308,0,113 2308,,4210,2899,252,962,90,0,7,785,365,416
48113113 2307,0,113 2307,,5608,3685,670,1051,177,0,25,1327,700,614
48113113 2241,0,113 2241,,1080,962,15,85,18,0,0,590,268,317
48113113 4616,0,113 4616,,5040,1416,500,2731,362,0,31,634,322,305
48113113 1243,0,113 1243,,41,39,2,0,0,0,0,37,7,30
48113113 3006,0,113 3006,,9939,2938,1475,4622,867,0,37,2097,1687,383
48113113 2248,0,113 2248,,31,22,0,9,0,0,0,5,4,1
48113113 2244,0,113 2244,,3677,1714,334,1469,154,0,6,872,506,354
48113113 1235,0,113 1235,,2294,1882,42,302,68,0,0,1151,641,493
48113113 1223,0,113 1223,,2173,1395,43,658,69,0,8,1012,602,392
48113113 1224,0,113 1224,,3871,2335,163,1220,130,0,23,1484,944,507
48113113 1234,0,113 1234,,2619,2169,61,294,89,0,6,1539,819,704
48113113 1232,0,113 1232,,1879,1624,28,154,74,0,-1,955,566,373
48113113 3007,0,113 3007,,6654,988,622,4308,701,0,35,964,743,215
48113113 1233,0,113 1233,,4523,3206,211,801,296,0,9,2417,1535,851
48113113 2245,0,113 2245,,603,63,350,180,2,0,8,95,74,20
48113113 1221,0,113 1221,,3145,900,68,2139,33,0,5,806,516,276
48113113 4617,0,113 4617,,289,231,3,30,25,0,0,111,34,77
48113113 3219,0,113 3219,,3126,296,2093,694,27,0,16,389,320,66
48113113 1239,0,113 1239,,0,0,0,0,0,0,0,0,0,0
48113113 1212,0,113 1212,,7107,605,199,6172,113,0,18,476,321,146
48113113 1240,0,113 1240,,0,0,0,0,0,0,0,0,0,0
48113113 2246,0,113 2246,,6123,960,2251,2002,855,0,55,1053,850,196
48113113 2225,0,113 2225,,1554,1193,60,247,53,0,1,782,448,325
48113113 1203,0,113 1203,,3081,2166,86,695,133,0,1,1813,1005,775
48113113 3218,0,113 3218,,4311,1701,1328,1178,84,0,20,1262,800,450
48113113 4607,0,113 4607,,9277,2380,482,5914,442,0,59,884,495,373
48113113 3008,0,113 3008,,1270,143,906,205,15,0,1,460,440,20
48113113 1204,0,113 1204,,7262,885,466,5533,336,0,42,1085,766,298
48113113 2312,0,113 2312,,1920,1626,81,165,48,0,0,561,240,317
48113113 2313,0,113 2313,,6977,4041,1097,1061,739,0,39,1605,916,676
48113113 3200,0,113 3200,,5935,1493,355,3509,552,0,26,1376,987,375
48113113 1236,0,113 1236,,181,129,13,23,16,0,0,88,57,30
48113113 3213,0,113 3213,,2962,1509,494,864,90,0,5,815,566,235
48113113 3209,0,113 3209,,4621,2567,280,1595,167,0,12,1648,1051,572
48113113 2310,0,113 2310,,6408,3864,1132,1209,195,0,8,1347,752,578
48113113 2247,0,113 2247,,1241,407,503,228,91,0,12,373,267,103
48113113 3214,0,113 3214,,1969,983,537,386,57,0,6,674,431,237
48113113 3220,0,113 3220,,5370,2451,1374,1314,204,0,27,1812,1048,751
48113113 2303,0,113 2303,,127,127,0,0,0,0,0,57,50,7
48113113 3208,0,113 3208,,15153,2176,1176,10845,893,0,63,1707,1222,456
48113113 3304,0,113 3304,,2819,153,2060,550,32,0,24,305,298,6
48113113 3305,0,113 3305,,1442,335,786,246,70,0,5,338,259,79
48113113 2227,0,113 2227,,0,0,0,0,0,0,0,0,0,0
48113113 3201,0,113 3201,,9407,3871,3627,1665,206,0,38,226,179,47
48113113 1202,0,113 1202,,5627,4591,369,394,273,0,0,3253,1528,1678
48113113 3216,0,113 3216,,3393,211,765,2390,18,0,9,174,152,21
48113113 1237,0,113 1237,,592,592,0,0,0,0,0,338,182,153
48113113 2309,0,113 2309,,628,175,349,84,20,0,0,88,81,7
48113113 1200,0,113 1200,,587,547,1,22,17,0,0,352,160,191
48113113 3212,0,113 3212,,4439,336,60,3994,39,0,10,542,444,91
48113113 3211,0,113 3211,,8341,1533,395,6222,159,0,32,1241,874,346
48113113 3217,0,113 3217,,1428,229,532,353,312,0,2,281,213,63
48113113 2311,0,113 2311,,4433,2424,688,1219,92,0,10,1111,470,624
48113113 4602,0,113 4602,,6166,2921,283,2465,476,0,21,1346,597,732
48113113 4604,0,113 4604,,7394,3775,334,2741,532,0,12,1588,733,839
48113113 1238,0,113 1238,,342,135,133,60,12,0,2,98,83,14
48113113 3205,0,113 3205,,982,22,781,139,27,0,13,431,418,13
48113113 1244,0,113 1244,,0,0,0,0,0,0,0,0,0,0
48113113 4603,0,113 4603,,455,160,9,227,58,0,1,29,19,10
48113113 3207,0,113 3207,,1281,508,249,407,117,0,0,472,199,264
48113113 3203,0,113 3203,,499,395,11,70,23,0,0,234,104,124
48113113 3306,0,113 3306,,23,23,0,0,0,0,0,3,2,1
48113113 3206,0,113 3206,,2198,1462,416,247,69,0,4,1237,770,448
48113113 3202,0,113 3202,,1812,1465,132,118,97,0,0,1220,547,661
48113113 2318,0,113 2318,,4968,2902,655,1252,146,0,13,956,505,438
48113113 3300,0,113 3300,,1301,257,135,893,14,0,2,101,84,16
48113113 2319,0,113 2319,,4320,3258,300,552,208,0,2,1635,645,969
48113113 2317,0,113 2317,,3895,2333,605,600,352,0,5,799,452,340
48113113 3302,0,113 3302,,4812,1566,2448,701,91,0,6,2071,1550,508
48113113 3011,0,113 3011,,724,8,449,265,0,0,2,244,237,6
48113113 3009,0,113 3009,,2225,14,1647,525,30,0,9,611,549,59
48113113 3204,0,113 3204,,3293,1966,736,462,123,0,6,1611,1099,493
48113113 4438,0,113 4438,,7881,276,632,6701,233,0,39,1200,974,219
48113113 2320,0,113 2320,,2143,1538,180,393,30,0,2,590,265,318
48113113 3308,0,113 3308,,7057,671,4270,1781,299,0,36,1872,1665,199
48113113 3215,0,113 3215,,12,12,0,0,0,0,0,5,1,4
48113113 2316,0,113 2316,,4847,2858,584,1131,263,0,11,956,464,482
48113113 3345,0,113 3345,,4651,127,2043,2420,33,0,28,891,836,52
48113113 3210,0,113 3210,,2249,1517,469,161,90,0,12,1245,854,376
48113113 3016,0,113 3016,,3191,22,2253,897,5,0,14,1110,1088,20
48113113 3344,0,113 3344,,1971,176,732,1043,13,0,7,309,280,25
48113113 3010,0,113 3010,,926,1,544,376,0,0,5,247,244,3
48113113 4442,0,113 4442,,2896,116,37,2721,19,0,3,395,307,86
48113113 3013,0,113 3013,,1134,4,845,282,1,0,2,327,316,9
48113113 4441,0,113 4441,,1985,7,435,1526,4,0,13,311,289,20
48113113 3014,0,113 3014,,1281,7,1114,140,14,0,6,323,315,7
48113113 3012,0,113 3012,,808,44,2,752,3,0,7,106,91,13
48113113 3301,0,113 3301,,5433,1064,398,3881,61,0,29,748,537,203
48113113 3307,0,113 3307,,0,0,0,0,0,0,0,0,0,0
48113113 3343,0,113 3343,,1427,12,1382,25,2,0,6,462,456,5
48113113 3340,0,113 3340,,1872,250,293,1286,38,0,5,652,498,145
48113113 3347,0,113 3347,,4451,27,4211,153,23,0,37,884,875,7
48113113 3310,0,113 3310,,4940,517,2547,1634,228,0,14,1301,1151,150
48113113 3309,0,113 3309,,7168,1700,1691,3676,80,0,21,995,733,256
48113113 3303,0,113 3303,,4262,854,312,3024,58,0,14,501,323,171
48113113 4440,0,113 4440,,1863,231,77,1483,71,0,1,190,122,66
48113113 4439,0,113 4439,,1106,51,251,768,30,0,6,151,131,20
48113113 3346,0,113 3346,,2051,17,1968,56,4,0,6,573,569,4
48113113 3015,0,113 3015,,396,52,143,197,3,0,1,12,10,2
48113113 3342,0,113 3342,,3381,89,3144,93,22,0,33,1124,1111,11
48113113 2323,0,113 2323,,5319,3147,870,1186,103,0,13,1125,619,492
48113113 2324,0,113 2324,,4021,2485,865,538,116,0,17,1311,642,659
48113113 2321,0,113 2321,,1357,834,162,315,37,0,9,572,382,184
48113113 3348,0,113 3348,,2021,8,1955,48,5,0,5,794,785,6
48113113 2322,0,113 2322,,4105,2070,814,962,250,0,9,881,567,312
48113113 3341,0,113 3341,,1559,205,1135,194,12,0,13,373,341,27
48061061 0017,0,061 0017,,5943,199,0,5723,13,0,8,875,692,176
48061061 0088,0,061 0088,,11,2,0,9,0,0,0,3,0,3
48061061 0004,0,061 0004,,4616,1161,16,3316,122,0,1,1424,759,647
48061061 0014,0,061 0014,,5370,477,2,4857,24,0,10,883,678,190
48061061 0001,0,061 0001,,4245,1538,16,2605,56,0,30,947,453,469
48061061 0025,0,061 0025,,2025,199,0,1798,17,0,11,288,227,59
48061061 0083,0,061 0083,,2501,745,8,1725,6,0,17,528,277,245
48061061 0003,0,061 0003,,5179,429,11,4693,27,0,19,868,622,242
48061061 0054,0,061 0054,,8063,809,50,7129,65,0,10,2863,1981,803
48061061 0016,0,061 0016,,2141,283,0,1849,8,0,1,549,353,196
48061061 0048,0,061 0048,,7088,1016,38,5918,115,0,1,2141,1502,608
48061061 0068,0,061 0068,,7470,596,11,6822,23,0,18,1144,835,295
48061061 0074,0,061 0074,,7838,175,1,7646,10,0,6,1090,896,181
48061061 0086,0,061 0086,,2856,158,4,2674,12,0,8,376,286,86
48061061 0073,0,061 0073,,8257,825,51,7037,304,0,40,1636,1114,511
48061061 0072,0,061 0072,,5372,1105,34,4131,80,0,22,1922,1278,623
48061061 0061,0,061 0061,,4401,639,11,3691,57,0,3,932,556,366
48061061 0049,0,061 0049,,2333,692,3,1613,18,0,7,624,337,281
48061061 0062,0,061 0062,,5558,387,14,5130,11,0,16,1224,894,317
48061061 0075,0,061 0075,,3085,34,7,3035,5,0,4,405,349,48
48061061 0076,0,061 0076,,5098,739,22,4220,109,0,8,962,584,363
48061061 0047,0,061 0047,,4080,387,21,3623,46,0,3,777,516,249
48061061 0071,0,061 0071,,9661,521,5,9075,23,0,37,1217,964,235
48061061 0046,0,061 0046,,5979,727,10,5166,62,0,14,1285,891,386
48061061 0082,0,061 0082,,6502,412,6,6019,24,0,41,612,486,118
48061061 0063,0,061 0063,,2909,342,2,2518,45,0,2,933,608,314
48061061 0015,0,061 0015,,4591,607,23,3875,75,0,11,1074,712,343
48061061 0012,0,061 0012,,4450,740,12,3634,45,0,19,751,517,233
48061061 0005,0,061 0005,,5419,321,3,5072,19,0,4,741,571,157
48061061 0013,0,061 0013,,3888,201,4,3664,7,0,12,500,379,118
48061061 0038,0,061 0038,,2381,608,5,1747,21,0,0,743,420,314
48061061 0011,0,061 0011,,5877,248,7,5593,19,0,10,846,683,152
48061061 0060,0,061 0060,,6871,497,11,6308,33,0,22,908,706,195
48061061 0070,0,061 0070,,3570,63,4,3481,2,0,20,485,404,80
48061061 0037,0,061 0037,,4706,109,0,4557,19,0,21,691,563,120
48061061 0069,0,061 0069,,5206,199,0,4948,24,0,35,724,555,151
48061061 0008,0,061 0008,,4127,116,9,3992,1,0,9,444,356,86
48061061 0045,0,061 0045,,5728,83,13,5622,1,0,9,730,615,114
48061061 0009,0,061 0009,,5393,179,17,5167,14,0,16,605,481,121
48061061 0006,0,061 0006,,4235,106,5,4105,5,0,14,597,522,72
48061061 0010,0,061 0010,,5699,80,3,5578,1,0,37,788,657,124
48061061 0007,0,061 0007,,2330,121,3,2174,21,0,11,264,189,72
48061061 0077,0,061 0077,,11381,190,2,11144,10,0,35,1278,1117,156
48061061 0053,0,061 0053,,6432,212,1,6166,11,0,42,623,514,102
48065065 0102,0,065 0102,,273,262,0,6,5,0,0,165,16,143
48065065 0103,0,065 0103,,542,445,11,80,7,0,-1,201,33,165
48067067 0015,0,067 0015,,646,551,74,16,5,0,0,366,59,303
48067067 0016,0,067 0016,,662,562,78,18,4,0,0,309,81,228
48067067 017E,0,067 017E,,2800,2474,240,39,48,0,-1,1252,261,976
48067067 17SW,0,067 17SW,,1773,1492,230,37,14,0,0,773,165,605
48067067 0018,0,067 0018,,760,732,16,2,10,0,0,338,42,296
48067067 0004,0,067 0004,,691,458,210,9,13,0,1,277,122,151
48067067 020E,0,067 020E,,292,237,52,2,1,0,0,128,32,95
48069069 0201,0,069 0201,,1607,291,57,1245,7,0,7,376,205,169
48069069 0109,0,069 0109,,156,75,4,76,2,0,-1,46,6,40
48073073 0010,0,073 0010,,598,537,49,5,7,0,0,272,52,218
48077077 0006,0,077 0006,,646,605,0,18,23,0,0,329,83,244
48077077 0027,0,077 0027,,904,830,7,47,20,0,0,357,79,274
48077077 0009,0,077 0009,,670,631,4,22,13,0,0,358,84,269
48077077 0001,0,077 0001,,1542,1442,15,49,35,0,1,645,161,480
48079079 0306,0,079 0306,,546,269,26,247,3,0,1,222,52,168
48079079 0205,0,079 0205,,86,63,3,20,0,0,0,0,0,0
48083083 004W,0,083 004W,,1327,1138,17,149,21,0,2,712,105,591
48083083 003S,0,083 003S,,1642,1304,32,287,17,0,2,658,124,528
48083083 002E,0,083 002E,,720,626,3,81,10,0,0,312,60,250
48083083 0003,0,083 0003,,127,111,0,16,0,0,0,39,6,33
48085085 0016,0,085 0016,,5287,4601,60,528,94,0,4,2187,585,1576
48085085 0004,0,085 0004,,1449,1286,0,118,39,0,6,662,157,493
48085085 0013,0,085 0013,,3037,2774,39,156,69,0,-1,1447,386,1042
48085085 0043,0,085 0043,,6430,4672,724,854,167,0,13,2692,1163,1491
48085085 0010,0,085 0010,,738,648,0,80,10,0,0,367,89,269
48085085 0009,0,085 0009,,6103,5454,24,516,108,0,1,2060,585,1429
48085085 0096,0,085 0096,,1664,753,594,272,42,0,3,469,254,212
48085085 0001,0,085 0001,,4406,2982,262,1032,124,0,6,1561,614,930
48085085 0149,0,085 0149,,2985,2690,145,97,54,0,-1,1288,469,809
48085085 0057,0,085 0057,,7510,5742,510,988,267,0,3,2553,973,1558
48085085 0155,0,085 0155,,2564,2564,0,0,0,0,0,1193,393,787
48085085 0140,0,085 0140,,11627,10560,166,551,350,0,0,5217,1478,3697
48085085 0044,0,085 0044,,5524,3546,207,1649,115,0,7,1011,421,572
48085085 0003,0,085 0003,,8259,1472,2088,4567,99,0,33,745,552,184
48085085 0100,0,085 0100,,130,106,0,24,0,0,0,20,2,18
48085085 0099,0,085 0099,,2349,1242,125,962,18,0,2,377,174,200
48085085 0122,0,085 0122,,5756,5447,39,119,150,0,1,2607,678,1901
48085085 0012,0,085 0012,,6623,6172,128,174,137,0,12,3359,942,2377
48085085 0102,0,085 0102,,4271,3960,51,125,136,0,-1,1754,420,1320
48085085 0131,0,085 0131,,7201,6688,78,233,202,0,0,3233,895,2304
48085085 0002,0,085 0002,,6248,4188,527,1251,256,0,26,1616,734,856
48085085 0114,0,085 0114,,4760,4088,61,523,88,0,0,1287,304,965
48085085 0160,0,085 0160,,27,27,0,0,0,0,0,17,3,14
48085085 0097,0,085 0097,,2142,2015,7,55,65,0,0,968,214,741
48085085 0161,0,085 0161,,29,28,0,0,1,0,0,7,2,5
48085085 0098,0,085 0098,,1581,612,35,893,24,0,17,399,163,232
48085085 0156,0,085 0156,,6760,5661,310,461,319,0,9,2645,974,1634
48085085 0126,0,085 0126,,9214,7591,507,770,340,0,6,4053,1533,2454
48085085 0129,0,085 0129,,3798,3277,162,190,166,0,3,1470,483,976
48085085 0038,0,085 0038,,5702,5094,152,380,76,0,0,2551,1023,1507
48085085 0045,0,085 0045,,8201,7506,60,373,257,0,5,3952,902,3013
48085085 0157,0,085 0157,,9256,8217,270,474,295,0,0,4160,1457,2668
48085085 0128,0,085 0128,,5382,4916,156,188,118,0,4,2306,529,1758
48085085 0087,0,085 0087,,3909,3086,720,0,103,0,0,1715,583,1119
48085085 0006,0,085 0006,,9570,7239,718,832,780,0,1,4287,1560,2669
48085085 0147,0,085 0147,,2142,1475,115,322,230,0,0,928,386,532
48085085 0120,0,085 0120,,7221,6401,129,252,432,0,7,3249,1112,2107
48085085 0139,0,085 0139,,5445,4441,265,303,432,0,4,2414,993,1401
48085085 0005,0,085 0005,,2147,1951,58,87,46,0,5,896,233,651
48085085 0059,0,085 0059,,5706,4902,231,368,197,0,8,2367,843,1498
48085085 0135,0,085 0135,,4619,3426,295,257,613,0,28,2090,874,1182
48085085 0040,0,085 0040,,6392,5826,168,238,159,0,1,2218,640,1558
48085085 0145,0,085 0145,,2053,1910,0,107,36,0,0,922,403,503
48085085 0130,0,085 0130,,6947,5729,285,278,640,0,15,3092,1174,1884
48085085 0080,0,085 0080,,5710,4768,310,345,285,0,2,2439,960,1444
48085085 0113,0,085 0113,,7009,5667,309,717,313,0,3,1685,617,1044
48085085 0121,0,085 0121,,5726,3716,253,303,1454,0,0,2298,1037,1242
48085085 0007,0,085 0007,,2750,2244,148,218,134,0,6,1145,459,665
48085085 0034,0,085 0034,,7439,5298,251,321,1564,0,5,2393,1051,1318
48085085 0058,0,085 0058,,7074,5102,437,392,1138,0,5,2190,970,1186
48085085 0082,0,085 0082,,6240,4683,465,847,245,0,0,1633,662,950
48085085 0106,0,085 0106,,4321,3568,229,275,243,0,6,1257,490,745
48085085 0060,0,085 0060,,2655,2098,58,395,104,0,0,1162,274,881
48085085 0151,0,085 0151,,1548,1486,62,0,0,0,0,675,325,341
48085085 0095,0,085 0095,,4433,3389,362,322,351,0,9,1907,790,1090
48085085 0091,0,085 0091,,5617,4502,288,352,471,0,4,1533,581,927
48085085 0107,0,085 0107,,6837,5307,264,298,964,0,4,2222,863,1338
48085085 0119,0,085 0119,,10103,7369,421,347,1965,0,1,3350,1205,2126
48085085 0077,0,085 0077,,7011,4799,628,415,1163,0,6,2292,1051,1212
48085085 0162,0,085 0162,,0,0,0,0,0,0,0,11,4,7
48085085 0050,0,085 0050,,6458,3360,601,1916,567,0,14,1214,692,507
48085085 0154,0,085 0154,,214,204,10,0,0,0,0,82,75,6
48085085 0158,0,085 0158,,2207,1401,244,150,406,0,6,940,421,505
48085085 0148,0,085 0148,,122,122,0,0,0,0,0,53,12,40
48085085 0085,0,085 0085,,6934,5012,463,446,1002,0,11,1994,900,1071
48085085 0064,0,085 0064,,5994,4687,203,329,773,0,2,1850,775,1058
48085085 0069,0,085 0069,,6732,5400,189,250,893,0,0,2539,953,1562
48085085 0054,0,085 0054,,6771,4405,723,694,934,0,15,1674,877,768
48085085 0039,0,085 0039,,7018,5124,534,815,524,0,21,1757,779,930
48085085 0076,0,085 0076,,7498,6169,257,319,746,0,7,2187,774,1398
48085085 0063,0,085 0063,,3810,3339,71,125,271,0,4,1511,499,994
48085085 0062,0,085 0062,,5343,4302,299,475,261,0,6,1716,718,974
48085085 0066,0,085 0066,,4756,3513,273,630,326,0,14,1320,546,757
48085085 0032,0,085 0032,,4786,4155,165,274,182,0,10,1756,667,1062
48085085 0031,0,085 0031,,3852,3402,90,121,240,0,-1,1546,502,1028
