GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH)
5302727042 ,0,Quinault Voting District,,1020,782,0,116,2,102,18
5303535270 ,0,Parkwood Voting District,,1222,995,28,58,51,27,63
5303535273 ,0,Creek View Voting District,,2273,1823,66,107,141,23,113
5303535246 ,0,Locker Voting District,,2288,2055,21,52,71,25,64
530331242  ,0,Voting District 33Sea 11-1242,,375,200,72,22,61,0,20
5302727045 ,0,Taholah Voting District,,907,63,0,13,8,813,10
530331518  ,0,Voting District 33Sea 34-1518,,293,268,0,6,12,0,7
530331512  ,0,Voting District 33Sea 34-1512*,,364,299,12,13,24,3,13
530331515  ,0,Voting District 33Sea 11-1515*,,502,378,28,18,39,8,31
530333265  ,0,Voting District 33Sea 11-3265*,,1008,522,174,82,152,26,52
530331641  ,0,Voting District 33Sea 11-1641,,431,41,62,30,278,1,19
530332806  ,0,Voting District 33Iss 05-2806,,81,78,0,1,0,0,2
53033145   A,0,,,0,0,0,0,0,0,0
530331517  ,0,Voting District 33Sea 34-1517*,,340,280,14,21,6,6,13
530332947  ,0,Voting District 33Tuk 11-2947,,0,0,0,0,0,0,0
53033WVLW11,0,WV Lake Washington Leg 11 Voting District,,0,0,0,0,0,0,0
530333266  ,0,Voting District 33Sea 11-3266*,,276,138,12,25,77,3,21
530333263  ,0,Voting District 33Sea 11-3263*,,657,407,49,41,130,7,23
53033WVDUWR,0,WV Duwamish River Voting District,,0,0,0,0,0,0,0
530331553  ,0,Voting District 33Sea 37-1553*,,636,226,143,13,166,8,80
53033159   ,0,33Si View Voting District,,912,821,6,18,28,4,35
530331643  ,0,Voting District 33Sea 37-1643,,1260,69,322,51,699,12,107
530331651  ,0,Voting District 33Sea 37-1651,,1137,106,376,54,529,4,68
530331519  ,0,Voting District 33Sea 34-1519*,,324,277,4,20,14,0,9
53033878   ,0,Voting District 33New 41-0878*,,982,665,15,21,264,1,16
53033191   ,0,33Boeing Voting District,,129,81,3,26,7,4,8
530331523  ,0,Voting District 33Sea 34-1523,,595,536,2,11,30,2,14
53033547   ,0,Voting District 33Iss 05-0547*,,432,412,2,4,6,0,8
53033WVRT11,0,WV Renton Leg 11 Voting District,,0,0,0,0,0,0,0
5303535275 ,0,Sinclair Voting District,,691,630,0,17,22,10,12
53033544   ,0,Voting District 33Iss 05-0544,,963,820,9,51,51,6,26
530332807  ,0,Voting District 33Iss 05-2807,,203,167,3,17,11,1,4
530331018  ,0,Voting District 33Rnt 11-1018,,706,628,10,16,40,1,11
530331516  ,0,Voting District 33Sea 34-1516*,,544,456,20,22,27,2,17
530331247  ,0,Voting District 33Sea 11-1247*,,780,355,87,113,176,8,41
530331555  ,0,Voting District 33Sea 37-1555*,,1244,217,438,150,350,10,79
530331524  ,0,Voting District 33Sea 34-1524,,197,178,2,5,5,2,5
530331551  ,0,Voting District 33Sea 11-1551,,809,163,62,464,66,13,41
53033128   ,0,33Meadowbrook Voting District,,350,333,0,0,7,6,4
53033548   ,0,Voting District 33Iss 05-0548,,1427,1232,12,88,42,10,43
530331514  ,0,Voting District 33Sea 11-1514*,,978,467,186,134,111,3,77
5303535296 ,0,Voting District Bre 296*,,12,8,0,4,0,0,0
530331007  ,0,Voting District 33Rnt 41-1007,,791,621,44,22,65,4,35
530331521  ,0,Voting District 33Sea 34-1521,,323,304,1,5,8,0,5
5303535269 ,0,Madrona Voting District,,1602,1273,54,90,98,12,75
530331550  ,0,Voting District 33Sea 11-1550,,1019,395,106,317,144,12,45
5303395    ,0,33Hutchinson Voting District,,705,644,2,12,8,8,31
530331249  ,0,Voting District 33Sea 11-1249*,,1177,340,158,264,290,46,79
530331250  ,0,Voting District 33Sea 11-1250*,,538,325,19,41,112,17,24
530333264  ,0,Voting District 33Sea 11-3264*,,819,266,97,210,159,23,64
5303535215 ,0,Bethel Voting District,,1420,1212,13,63,63,18,51
530331527  ,0,Voting District 33Sea 34-1527*,,646,505,42,35,32,9,23
530331528  ,0,Voting District 33Sea 11-1528*,,350,262,5,18,54,0,11
530332602  A,0,,,0,0,0,0,0,0,0
530331560  ,0,Voting District 33Sea 11-1560*,,564,75,96,20,346,1,26
530331561  ,0,Voting District 33Sea 37-1561,,492,89,130,25,208,6,34
530331526  ,0,Voting District 33Sea 34-1526,,221,196,0,8,14,0,3
5300707110 ,0,Eaglerock Voting District,,984,868,1,74,26,1,14
530332811  ,0,Voting District 33New 41-2811*,,585,472,14,29,37,3,30
5303535203 ,0,Voting District PO 203,,3159,2411,93,233,178,33,211
5300707502 ,0,Cashmere 2 Voting District*,,1496,1147,0,313,8,10,18
5301717211 ,0,Voting District 211,,137,119,0,9,5,1,3
530331248  ,0,Voting District 33Sea 11-1248*,,743,398,65,104,134,4,38
530331558  ,0,Voting District 33Sea 37-1558*,,1041,175,336,37,431,10,52
530331522  ,0,Voting District 33Sea 34-1522,,291,271,2,1,7,0,10
53033WVS34 AA,0,,,0,0,0,0,0,0,0
5303535240 ,0,Harper Voting District,,918,855,6,8,12,8,29
5303535241 ,0,Yukon Voting District,,971,866,6,38,22,14,25
5303535281 ,0,McCormick Woods Voting District*,,1692,1474,13,30,98,8,69
5303535280 ,0,Sunnyslope Voting District,,1328,1110,24,70,51,18,55
53035WVPS26A,0,,,0,0,0,0,0,0,0
530331532  ,0,Voting District 33Sea 34-1532*,,280,243,6,14,8,3,6
530333159  ,0,Voting District 33Sea 11-3159,,543,134,115,82,189,6,17
530331559  ,0,Voting District 33Sea 37-1559,,1105,83,377,273,272,37,63
530331010  ,0,Voting District 33Rnt 11-1010,,451,388,9,20,14,2,18
530331557  ,0,Voting District 33Sea 37-1557*,,547,212,184,58,73,4,16
53033195   ,0,33Danish Voting District,,686,271,74,182,104,15,40
530333158  ,0,Voting District 33Sea 11-3158*,,15,6,0,3,6,0,0
530331530  ,0,Voting District 33Sea 34-1530,,787,600,18,39,74,9,47
53033550   ,0,Voting District 33Iss 05-0550*,,427,384,1,12,22,0,8
530332929  ,0,Voting District 33Iss 05-2929,,491,448,5,13,12,4,9
5304545104 ,0,Belfair 1 Voting District,,1015,922,7,18,18,15,35
5304545302 ,0,Dewatto Voting District,,1138,1024,0,48,6,26,34
530331017  ,0,Voting District 33Rnt 11-1017,,419,362,9,13,22,1,12
5300707501 ,0,Cashmere 1 Voting District*,,1469,1257,0,191,3,4,14
53033126   ,0,33Mount Si Voting District*,,506,454,5,17,7,10,13
5304545105 ,0,Belfair 2 Voting District,,1462,1267,19,64,44,18,50
5303535271 ,0,Conifer Voting District,,245,182,10,7,24,1,21
530331529  ,0,Voting District 33Sea 11-1529*,,430,276,27,35,57,7,28
530331255  ,0,Voting District 33Sea 11-1255*,,708,402,83,69,107,12,35
530333257  ,0,Voting District 33Sea 11-3257,,0,0,0,0,0,0,0
530331254  ,0,Voting District 33Sea 11-1254*,,556,311,22,60,107,6,50
530331252  ,0,Voting District 33Sea 11-1252*,,1346,550,104,244,361,15,72
53033989   ,0,Voting District 33Rnt 11-0989,,604,504,19,27,43,1,10
530331564  ,0,Voting District 33Sea 37-1564,,676,340,204,16,80,5,31
530332501  ,0,Voting District 33Sea 34-2501,,461,416,5,12,16,1,11
530336025  ,0,33Squak Mountain Voting District,,1003,949,2,13,20,0,19
5304545305 ,0,Cushman Voting District,,890,850,2,7,7,12,12
530331562  ,0,Voting District 33Sea 37-1562*,,98,15,36,23,21,0,3
530331579  ,0,Voting District 33Sea 37-1579*,,472,131,177,12,122,12,18
530331563  ,0,Voting District 33Sea 37-1563,,517,84,200,24,177,2,30
5303535250 ,0,Lundberg Voting District*,,1611,1316,35,76,106,13,65
5300707131 ,0,Mission Creek Voting District,,909,740,4,146,2,9,8
530333160  ,0,Voting District 33Sea 11-3160*,,0,0,0,0,0,0,0
530331534  ,0,Voting District 33Sea 34-1534,,369,332,3,6,21,1,6
53063130   ,0,63Rudolf Voting District,,1047,997,3,14,7,12,14
530336003  A,0,,,0,0,0,0,0,0,0
530336023  ,0,33Ptarmigan Voting District*,,682,597,12,26,23,13,11
5306366    A,0,,,0,0,0,0,0,0,0
53033145   ,0,33Preston Voting District,,427,402,1,6,4,5,9
5302727044 ,0,Simpson Voting District,,6,6,0,0,0,0,0
530331533  ,0,Voting District 33Sea 34-1533,,670,609,2,14,31,3,11
530331535  ,0,Voting District 33Sea 34-1535*,,320,289,4,11,9,3,4
530331536  ,0,Voting District 33Sea 34-1536*,,460,386,6,15,29,3,21
530331537  ,0,Voting District 33Sea 34-1537,,468,334,18,40,35,18,23
530334030  ,0,33Sunnywood Voting District*,,642,412,24,28,132,10,36
530334020  ,0,33Pilgrim Voting District*,,193,131,6,10,43,0,3
53033217   A,0,,,0,0,0,0,0,0,0
53033217   ,0,33White Center Voting District*,,1096,356,106,88,415,15,116
53033200   ,0,33Heights Voting District*,,1617,456,156,85,745,14,161
530331568  ,0,Voting District 33Sea 37-1568,,595,136,143,18,251,0,47
530334005  ,0,33Connaught Voting District*,,991,658,80,106,95,8,44
530331580  ,0,Voting District 33Sea 37-1580,,575,156,181,26,176,5,31
53033182   ,0,33Ramona Voting District,,1232,1156,7,25,20,8,16
53033994   ,0,Voting District 33Rnt 11-0994*,,500,371,14,29,61,0,25
530333311  ,0,Voting District 33Rnt 41-3311,,516,372,4,14,105,0,21
530336003  ,0,33Coalfield Voting District,,587,540,10,14,8,7,8
53033964   ,0,Voting District 33Rnt 41-0964,,741,550,24,35,112,0,20
53033983   A,0,,,0,0,0,0,0,0,0
53033211   ,0,33Panorama Voting District*,,210,160,11,27,9,2,1
53033213   ,0,33Regal Voting District*,,1060,562,61,112,267,19,39
53033984   ,0,Voting District 33Rnt 41-0984,,1331,1018,52,67,136,13,45
53033199   ,0,33Glendale Voting District,,1812,974,125,364,254,23,72
530336003  AA,0,,,0,0,0,0,0,0,0
530331565  ,0,Voting District 33Sea 37-1565,,375,167,80,21,83,1,23
53063205   ,0,63Cheney 5 Voting District,,1728,1519,20,55,72,14,48
530331540  ,0,Voting District 33Sea 34-1540,,421,341,14,16,35,6,9
530331539  ,0,Voting District 33Sea 34-1539*,,477,375,25,19,32,1,25
530331538  ,0,Voting District 33Sea 34-1538,,559,432,13,35,48,6,25
53033404   ,0,33Beverly Voting District*,,742,472,20,64,129,19,38
530331567  ,0,Voting District 33Sea 37-1567,,602,198,162,42,163,3,34
530373759  ,0,Kachess Voting District,,295,277,0,5,6,3,4
530331566  ,0,Voting District 33Sea 37-1566,,436,265,45,15,89,2,20
53033984   A,0,,,0,0,0,0,0,0,0
530333151  A,0,,,0,0,0,0,0,0,0
530334012  ,0,33Glasgow Voting District*,,715,461,40,74,84,17,39
5300707101 A,0,,,0,0,0,0,0,0,0
530333224  ,0,Voting District 33Rnt 41-3224,,624,412,32,15,154,4,7
53033128   A,0,,,0,0,0,0,0,0,0
53035WVPS26,0,WV Puget Sound Leg 26 Voting District,,0,0,0,0,0,0,0
53033858   ,0,Voting District 33N-B 05-0858,,645,589,3,30,11,7,5
53033WVPS34,0,WV Puget Sound Leg 34 Voting District,,0,0,0,0,0,0,0
530331572  ,0,Voting District 33Sea 37-1572,,406,204,101,5,71,0,25
5303535252 ,0,Converse Voting District*,,1262,1096,17,56,46,13,34
5303535272 ,0,Sedgwick Voting District,,502,439,2,13,20,8,20
53033206   ,0,33Marian Voting District,,973,523,31,98,254,23,44
530334031  ,0,33Sylvan Voting District*,,1445,699,156,223,264,29,74
530332816  ,0,Voting District 33Rnt 41-2816,,712,419,23,20,224,1,25
53033203   ,0,33Kingston Voting District,,910,369,102,231,144,11,53
530331011  ,0,Voting District 33Rnt 41-1011,,453,373,4,22,40,1,13
53033983   ,0,Voting District 33Rnt 41-0983,,1032,751,38,69,131,4,39
53033405   ,0,33Biloxi Voting District,,666,633,0,7,5,4,17
530332949  ,0,Voting District 33Tuk 11-2949*,,846,565,56,49,118,14,44
5304545114 ,0,Hoodsport Voting District,,345,319,0,8,0,6,12
530252556  ,0,Wilson Creek Rural Voting District,,214,208,0,6,0,0,0
53033216   ,0,33Vista Voting District,,242,149,5,26,52,0,10
53033202   ,0,33Jutland Voting District,,319,165,31,62,40,4,17
530331541  ,0,Voting District 33Sea 34-1541,,477,420,3,4,22,2,26
530334035  ,0,33Wynona Voting District*,,1169,683,50,167,189,18,62
530331569  ,0,Voting District 33Sea 11-1569*,,0,0,0,0,0,0,0
530332946  ,0,Voting District 33Tuk 11-2946,,329,135,76,20,80,2,16
530333156  ,0,Voting District 33Tuk 37-3156*,,56,26,16,0,14,0,0
530331568  A,0,,,0,0,0,0,0,0,0
530331570  ,0,Voting District 33Sea 37-1570,,1173,270,423,21,348,4,107
530331571  ,0,Voting District 33Sea 37-1571*,,393,128,122,25,106,1,11
530334313  ,0,33Cornell Voting District*,,690,404,123,16,106,6,35
53033993   ,0,Voting District 33Rnt 11-0993*,,586,478,9,9,81,2,7
530331004  ,0,Voting District 33Rnt 41-1004*,,702,440,31,58,134,5,34
530334316  ,0,33Rowan Voting District*,,463,272,73,19,67,0,32
530334312  ,0,33Bryn Mawr Voting District*,,510,426,37,11,18,5,13
53033208   ,0,33McKinley Voting District,,1311,580,207,207,202,11,104
530334024  ,0,33Seaview Voting District,,558,392,12,22,107,6,19
530334011  ,0,33Dolphin Voting District,,567,520,1,11,9,5,21
530331261  A,0,,,0,0,0,0,0,0,0
530331257  ,0,Voting District 33Sea 34-1257,,219,210,4,3,0,0,2
530331261  ,0,Voting District 33Sea 34-1261,,171,141,0,9,9,6,6
530331543  ,0,Voting District 33Sea 34-1543,,463,400,8,16,21,2,16
530334315  ,0,33Lakeridge Voting District*,,525,308,89,7,92,4,25
530331258  ,0,Voting District 33Sea 34-1258,,292,261,2,16,6,3,4
530333223  ,0,Voting District 33Rnt 41-3223,,736,447,65,96,80,7,41
53033395   ,0,33Aquaview Voting District,,731,645,14,31,19,7,15
530336023  A,0,,,0,0,0,0,0,0,0
530331574  ,0,Voting District 33Sea 37-1574,,650,156,235,20,186,6,47
53033198   ,0,33Evergreen Voting District*,,1832,724,144,187,657,32,88
530331573  ,0,Voting District 33Sea 37-1573,,280,75,90,4,90,4,17
530331578  ,0,Voting District 33Sea 37-1578,,858,284,256,49,220,2,47
530332583  ,0,Voting District 33Rnt 41-2583,,1348,829,69,217,174,5,54
530336029  ,0,33Renhill Voting District,,1044,913,13,28,49,11,30
530336013  ,0,33Hillcrest Voting District,,812,678,12,74,17,1,30
530334013  ,0,33Greene Voting District*,,499,372,2,56,52,1,16
5303535247 ,0,Ebbert Voting District,,1142,1002,15,32,41,8,44
530332683  ,0,Voting District 33N-B 05-2683,,1810,1599,14,84,43,14,56
5303535242 ,0,Wilson Ck Voting District,,1055,948,6,41,27,6,27
530333351  ,0,33Starr Voting District*,,387,154,113,8,99,0,13
5303535245 ,0,Long Lk Voting District,,670,602,3,8,11,6,40
530331575  ,0,Voting District 33Sea 11-1575*,,166,52,33,9,56,0,16
5303535213 ,0,Brasch Voting District,,1628,1322,26,73,103,13,91
5303535230 ,0,Fernwood Voting District,,1053,920,15,35,44,8,31
530334310  ,0,33Bossert Voting District,,732,257,201,10,205,2,57
530331259  ,0,Voting District 33Sea 34-1259*,,450,397,5,13,16,8,11
53033390   ,0,33Wallace Voting District,,671,341,94,28,177,8,23
53033991   ,0,Voting District 33Rnt 11-0991*,,1244,846,82,103,139,16,58
530334028  ,0,Voting District 33So-Hi*,,469,293,9,74,74,1,18
53033403   ,0,33Bernice Voting District*,,1893,643,244,463,418,38,87
530334014  ,0,33Juniper Voting District*,,971,555,38,140,153,27,58
530331006  ,0,Voting District 33Rnt 47-1006,,712,574,20,43,59,2,14
53033980   ,0,Voting District 33Rnt 47-0980*,,913,498,137,63,144,8,63
530331002  ,0,Voting District 33Rnt 47-1002*,,783,437,64,166,99,1,16
530331576  ,0,Voting District 33Sea 37-1576*,,1270,227,428,50,464,8,93
53033201   ,0,33Irma Voting District*,,358,117,123,5,92,1,20
5306393    ,0,63Mt Hope Voting District,,113,112,0,0,0,0,1
530336019  ,0,33May Valley Voting District,,515,392,21,55,23,11,13
5303535205 ,0,Voting District PO 205,,9,8,0,0,0,1,0
53033962   ,0,Voting District 33Rnt 11-0962*,,623,365,86,58,77,2,35
53033988   ,0,Voting District 33Rnt 47-0988*,,971,600,66,160,80,9,56
53033192   ,0,33Broken Hill Voting District*,,701,224,199,34,200,3,41
530332951  ,0,Voting District 33Tuk 11-2951*,,1472,769,173,180,219,13,118
53033965   ,0,Voting District 33Rnt 11-0965*,,686,507,51,51,46,6,25
53033WVS34 AAA,0,,,0,0,0,0,0,0,0
53033973   ,0,Voting District 33Rnt 47-0973*,,352,262,20,11,46,5,8
53063201   ,0,63Cheney 1 Voting District,,1766,1432,68,72,135,17,42
53033209   ,0,33Meath Voting District,,832,439,103,71,157,8,54
530334309  ,0,33Angel City Voting District*,,595,215,198,48,107,8,19
53033212   ,0,33Rainier Voting District*,,347,170,43,43,59,6,26
530334034  ,0,33Victory Voting District,,808,491,15,114,132,18,38
530334018  ,0,33Monterey Voting District,,565,360,12,53,106,2,32
530334016  ,0,33Margaret Voting District,,736,408,41,144,93,14,36
53033859   ,0,Voting District 33N-B 05-0859*,,808,741,5,17,23,12,10
53033215   ,0,33Salmon Creek Voting District*,,856,483,12,82,236,8,35
530333359  ,0,Voting District 33Rnt 41-3359,,231,132,13,7,60,1,18
530333349  ,0,33Shamrock Voting District,,1033,462,147,27,366,2,29
530333177  ,0,Voting District 33Bur 34-3177*,,264,148,8,6,76,3,23
530331064  ,0,Voting District 33Bur 34-1064,,200,164,2,12,13,1,8
530331104  ,0,Voting District 33Bur 34-1104*,,448,375,0,9,46,7,11
530331082  ,0,Voting District 33Bur 34-1082,,501,443,6,19,27,0,6
53033560   ,0,Voting District 33Bur 34-0560,,1409,665,146,315,176,33,74
530336026  ,0,33Tanner Voting District,,1519,1391,20,40,36,15,17
53063134   ,0,63S Spangle Voting District,,416,396,0,6,1,8,5
5300707129 ,0,Millerdale Voting District,,869,785,0,56,10,0,18
53033992   ,0,Voting District 33Rnt 47-0992,,622,434,27,73,42,15,31
530336012  ,0,33Hi-Valley Voting District,,126,108,0,5,3,1,9
530333350  ,0,33Spirit Voting District*,,140,79,11,0,44,0,6
53033190   ,0,33Betty Voting District*,,1678,378,831,108,252,8,101
53033210   ,0,33Military Road Voting District,,867,443,153,145,54,12,60
53033982   ,0,Voting District 33Rnt 11-0982,,601,313,106,44,96,6,36
530331003  ,0,Voting District 33Rnt 47-1003*,,410,290,6,45,49,1,19
53033977   ,0,Voting District 33Rnt 47-0977*,,358,271,8,45,11,3,20
53063204   ,0,63Cheney 4 Voting District,,1605,1168,42,94,237,14,50
530334307  ,0,33Brooks Voting District*,,675,259,176,47,175,5,13
53063206   ,0,63Cheney 6 Voting District,,1198,1037,11,47,32,30,41
53033979   ,0,Voting District 33Rnt 47-0979,,584,448,31,37,38,5,25
530333130  ,0,Voting District 33Tuk 11-3130*,,329,208,14,29,62,0,16
530331058  ,0,Voting District 33Bur 34-1058,,211,168,0,7,29,0,7
53033WVBUR1,0,WV Burien 1 Voting District,,0,0,0,0,0,0,0
530333287  ,0,Voting District 33Rnt 41-3287,,602,421,29,37,93,5,17
53033398   ,0,33Arbor Lake Voting District*,,749,508,19,75,109,19,19
530334029  ,0,33Stimson Park Voting District,,511,370,15,59,37,7,23
53033196   ,0,33Dunlap Voting District,,1039,297,290,25,368,9,50
53033975   ,0,Voting District 33Rnt 47-0975*,,900,656,55,69,78,9,33
53033207   ,0,33McCauley Voting District,,628,418,23,93,77,5,12
530334019  ,0,33Patricia Voting District*,,460,311,9,16,87,19,18
53033997   ,0,Voting District 33Rnt 41-0997,,1455,922,65,54,349,7,58
53033978   ,0,Voting District 33Rnt 47-0978*,,627,431,40,30,98,2,26
530334021  ,0,33Plato Voting District*,,611,326,8,64,185,10,18
530333296  ,0,Voting District 33N-B 05-3296,,1530,1386,11,49,36,16,32
53033402   ,0,33Bernadette Voting District*,,642,297,26,125,156,11,27
530332815  ,0,Voting District 33Rnt 47-2815*,,1052,716,76,94,112,16,38
530334314  ,0,33Delano Voting District*,,488,231,101,9,107,4,36
5303535214 ,0,Van Decar Voting District,,262,244,1,2,6,1,8
53033214   ,0,33Roseburg Voting District,,282,193,8,29,34,7,11
530373750  ,0,Swauk Voting District,,346,330,0,1,4,4,7
530333394  ,0,Voting District 33Rnt 47-3394*,,662,352,56,82,134,4,34
53033205   ,0,33Lois Voting District*,,535,219,137,38,125,4,12
53033193   ,0,33Campbell Hill Voting District,,660,245,177,46,145,12,35
5301717209 ,0,Voting District 209,,1088,674,0,389,2,10,13
53033969   ,0,Voting District 33Rnt 37-0969*,,436,242,66,16,99,0,13
530331166  ,0,Voting District 33Tuk 11-1166*,,636,497,32,30,47,11,19
53033204   ,0,33Langston Voting District*,,674,383,120,21,103,7,40
530334027  ,0,33Simone Voting District*,,401,245,13,45,77,12,9
530333154  ,0,Voting District 33Rnt 37-3154*,,113,43,37,17,13,1,2
5303535242 A,0,,,0,0,0,0,0,0,0
5303346    ,0,33Alpine Voting District,,368,344,0,4,0,8,12
530331081  ,0,Voting District 33Bur 34-1081,,261,228,3,14,11,0,5
53063202   ,0,63Cheney 2 Voting District,,1220,1034,22,53,75,13,23
530331165  ,0,Voting District 33Tuk 11-1165*,,576,396,55,37,52,6,30
530333103  ,0,Voting District 33Set 34-3103,,10,6,0,0,1,0,3
530333102  ,0,Voting District 33Set 11-3102,,1239,716,102,91,224,33,73
530334289  ,0,Voting District 33Bur 34-0289,,927,614,36,127,104,18,28
530332976  A,0,,,0,0,0,0,0,0,0
53033998   ,0,Voting District 33Rnt 47-0998,,2346,1671,86,386,98,21,84
53033504   ,0,Voting District 33Bur 34-0504,,416,285,14,45,54,7,11
530334298  ,0,Voting District 33Bur 34-0298*,,1103,742,52,102,157,5,45
530332976  ,0,Voting District 33Rnt 47-2976,,1223,760,133,93,152,9,76
530332607  ,0,Voting District 33Rnt 47-2607,,468,332,22,18,71,10,15
530331116  ,0,Voting District 33Bur 34-1116,,883,514,109,155,78,6,21
530331032  ,0,Voting District 33Bur 34-1032,,1067,706,64,103,129,15,50
530336000  ,0,33Briar Voting District,,1011,886,21,27,40,2,35
530336027  ,0,33Tanya Voting District,,629,573,10,13,15,5,13
530336002  ,0,33Brigid Voting District,,242,221,3,10,1,1,6
53033137   ,0,33Naila Voting District,,974,894,4,38,19,7,12
53033124   ,0,33Milwaukee Voting District,,1750,1566,33,51,46,19,35
530331000  ,0,Voting District 33Rnt 11-1000*,,540,416,35,42,25,3,19
530331043  ,0,Voting District 33Bur 34-1043,,1479,726,218,393,57,39,46
53033129   ,0,33Middle Fork Voting District,,724,680,0,22,7,2,13
530336017  ,0,33Jacqueline Voting District,,307,265,3,6,23,5,5
53033957   ,0,Voting District 33Bur 34-0957,,476,330,32,36,62,6,10
530333163  ,0,Voting District 33Rnt 47-3163*,,17,8,4,4,1,0,0
5303392    ,0,33Hobart Voting District,,535,516,3,1,0,4,11
53033194   ,0,33Carol Voting District,,861,415,201,77,111,10,47
5303361    A,0,,,0,0,0,0,0,0,0
5303535232 ,0,Glenwood Voting District,,2077,1813,37,59,73,29,66
5303535217 ,0,Spring Creek Voting District,,980,880,5,22,32,8,33
530333128  ,0,Voting District 33Tuk 11-3128*,,1199,726,92,203,104,15,59
53063203   ,0,63Cheney 3 Voting District,,1315,1145,18,63,31,25,33
53033169   A,0,,,0,0,0,0,0,0,0
53033999   ,0,Voting District 33Rnt 11-0999,,1121,551,308,48,138,4,72
53033957   A,0,,,0,0,0,0,0,0,0
53033824   ,0,Voting District 33Bur 34-0824,,693,499,19,77,64,3,31
53033197   ,0,33Earlington Voting District,,68,53,2,3,7,0,3
53033971   ,0,Voting District 33Rnt 47-0971,,642,495,48,21,51,11,16
5300707105 ,0,Chatham Hill Voting District,,959,854,1,76,10,5,13
530336001  ,0,33Briarwood Voting District,,317,297,3,8,1,6,2
53033966   ,0,Voting District 33Rnt 11-0966,,1389,590,360,81,265,10,83
5303388    ,0,33Grizzly Voting District,,1102,1018,9,21,30,12,12
530333107  ,0,Voting District 33Set 11-3107,,1400,878,68,183,176,19,76
530336008  ,0,33Eastwood Voting District,,730,652,3,17,24,7,27
53033123   ,0,33Matthew Voting District,,364,327,7,12,6,4,8
5303535282 ,0,Dickenson Voting District,,1262,1108,9,38,46,17,44
530334002  ,0,33Carpenter Voting District,,315,291,0,3,7,1,13
530336022  ,0,33ODonnell Voting District,,775,710,21,9,4,4,27
530331059  ,0,Voting District 33Bur 34-1059,,145,121,0,5,9,0,10
530334009  ,0,Voting District 33Bur 34-0009*,,429,315,12,31,55,2,14
53033608   ,0,Voting District 33Bur 34-0608,,509,139,112,189,28,26,15
530331182  ,0,Voting District 33Bur 34-1182*,,347,262,3,31,38,0,13
530334381  ,0,Voting District 33Bur 34-0381*,,592,484,14,48,23,5,18
530334377  ,0,Voting District 33Bur 34-0377*,,580,421,23,65,41,7,23
53033155   ,0,33Sean Voting District,,1249,1159,7,40,14,10,19
530334008  ,0,33Dilworth Voting District,,379,341,0,15,3,1,19
53033967   ,0,Voting District 33Rnt 11-0967*,,1338,883,128,172,96,8,51
530332475  ,0,Voting District 33Rnt 47-2475,,439,357,7,16,46,1,12
5306355    A,0,,,0,0,0,0,0,0,0
530331162  ,0,Voting District 33Tuk 11-1162,,993,613,125,78,118,7,52
530336016  ,0,33Husky Voting District,,498,439,8,18,20,2,11
530334004  ,0,33Colvos Voting District,,402,371,2,9,5,0,15
53033970   ,0,Voting District 33Rnt 47-0970,,302,229,6,8,44,5,10
530333357  ,0,Voting District 33Rnt 33-3357,,459,136,166,47,81,4,25
530373732  ,0,Hyak Voting District,,215,199,0,1,5,0,10
530332582  ,0,Voting District 33Rnt 33-2582*,,43,30,9,2,2,0,0
53033981   ,0,Voting District 33Rnt 47-0981,,2,0,0,1,0,0,1
5303395    A,0,,,0,0,0,0,0,0,0
53033169   ,0,33Tiger Mtn Voting District,,251,237,3,5,3,0,3
5300707217 ,0,Sleepy Hollow Voting District,,67,63,0,0,0,1,3
530333127  ,0,Voting District 33Tuk 11-3127*,,1776,740,191,481,152,25,187
530333179  ,0,Voting District 33Bur 34-3179*,,337,197,5,10,104,2,19
53033562   ,0,Voting District 33Bur 34-0562*,,618,410,20,56,106,10,16
5303535258 ,0,Willock Voting District,,734,678,4,15,12,3,22
53033438   A,0,,,0,0,0,0,0,0,0
530333233  ,0,Voting District 33Tuk 11-3233,,918,504,124,119,133,6,32
530336005  ,0,33Daniel Voting District*,,816,702,10,19,58,2,25
530331057  ,0,Voting District 33Bur 34-1057,,485,452,1,8,12,2,10
53033130   ,0,33Mirrormont Voting District,,731,683,1,18,7,7,15
530331015  ,0,Voting District 33Rnt 47-1015,,284,257,7,5,12,0,3
530331162  A,0,,,0,0,0,0,0,0,0
53033135   ,0,33McDonald Voting District,,161,150,1,10,0,0,0
53033121   ,0,33Maple Hills Voting District,,549,512,2,14,7,2,12
53033451   ,0,Voting District 33Bur 34-0451*,,482,370,15,25,31,17,24
530333133  ,0,Voting District 33Tuk 33-3133*,,41,28,11,1,0,0,1
53033169   AA,0,,,0,0,0,0,0,0,0
5300707202 ,0,Camas Voting District,,0,0,0,0,0,0,0
530331155  ,0,Voting District 33Bur 34-1155*,,343,263,18,16,32,3,11
530332956  ,0,Voting District 33Tuk 11-2956*,,1346,514,194,385,164,21,68
530332955  ,0,Voting District 33Tuk 33-2955*,,1243,713,136,141,182,11,60
530333100  ,0,Voting District 33Set 34-3100,,50,42,0,0,7,1,0
530333353  ,0,Voting District 33Tuk 33-3353*,,11,8,0,3,0,0,0
53033174   ,0,33Valencia Voting District,,1107,963,12,36,48,15,33
