GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Total Population 18+,White 18+ (NH),Black 18+ (NH),Hispanic 18+,Asian and Pacific Islander 18+ (NH),Native American 18+ (NH),Other 18+ (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote,Avg Dem Vote,Avg Rep Vote
410599506002,2,Block Group 2_ Tract 9506,Umatilla,584,389,4,129,8,27,27,447,312,4,83,7,23,18,194,91,99,0,0
410599506006,2,Block Group 6_ Tract 9506,Umatilla,1165,1028,10,51,34,12,30,897,816,6,29,25,9,12,477,199,273,0,0
410599504006,2,Block Group 6_ Tract 9504,Umatilla,863,790,5,34,13,12,9,653,616,2,15,8,9,3,476,229,240,0,0
410599504005,2,Block Group 5_ Tract 9504,Umatilla,1089,923,7,96,7,35,21,785,686,5,56,6,21,11,418,183,227,0,0
410599511004,2,Block Group 4_ Tract 9511,Umatilla,754,545,0,177,18,7,7,521,407,0,93,14,4,3,267,112,149,0,0
410139503001,2,Block Group 1_ Tract 9503,Crook,566,498,1,51,1,5,10,434,395,1,29,1,4,4,218,89,123,0,0
410139503003,2,Block Group 3_ Tract 9503,Crook,948,760,0,158,3,16,11,682,572,0,90,2,12,6,345,143,192,0,0
410139503005,2,Block Group 5_ Tract 9503,Crook,2189,2037,7,89,4,22,30,1799,1708,3,48,3,16,21,1452,434,983,0,0
410530203041,5,Block Group 1_ Tract 20304,Polk,1670,1252,24,201,94,16,83,1430,1083,24,152,90,14,67,677,368,292,0,0
410390022012,4,Block Group 2_ Tract 2201,Lane,2131,1879,19,115,40,20,58,1814,1639,16,67,34,19,39,1417,781,619,0,0
410390020021,4,Block Group 1_ Tract 2002,Lane,2266,2029,8,86,53,28,62,1845,1692,4,52,43,19,35,1149,647,480,0,0
410390011021,4,Block Group 1_ Tract 1102,Lane,856,795,1,21,8,11,20,660,618,0,13,6,9,14,449,226,216,0,0
410390044032,4,Block Group 2_ Tract 4403,Lane,1266,900,28,214,60,9,55,1033,776,26,134,56,7,34,516,434,66,0,0
410390029022,4,Block Group 2_ Tract 2902,Lane,1700,1440,16,110,53,12,69,1256,1100,9,64,41,8,34,951,614,325,0,0
410390030003,4,Block Group 3_ Tract 3,Lane,1604,1426,15,74,44,4,41,1282,1160,11,50,36,4,21,969,607,344,0,0
410390029031,4,Block Group 1_ Tract 2903,Lane,1136,969,10,58,71,0,28,894,794,9,36,44,0,11,677,437,232,0,0
410390047003,4,Block Group 3_ Tract 47,Lane,952,856,14,37,25,3,17,794,724,10,25,20,3,12,609,548,47,0,0
410390048001,4,Block Group 1_ Tract 48,Lane,1714,1388,18,71,159,3,75,1610,1307,18,66,150,2,67,895,800,78,0,0
410390004033,4,Block Group 3_ Tract 403,Lane,1386,1232,14,101,8,4,27,1087,984,11,62,7,4,19,611,285,315,0,0
410390051001,4,Block Group 1_ Tract 51,Lane,1435,1191,10,94,31,21,88,1196,1023,10,60,24,20,59,976,849,108,0,0
410390007022,4,Block Group 2_ Tract 702,Lane,1235,1161,3,19,10,10,32,1065,1012,2,16,5,7,23,876,401,460,0,0
410390009032,4,Block Group 2_ Tract 903,Lane,1436,1285,3,76,10,15,47,1052,963,3,40,7,9,30,619,306,299,0,0
410390045021,4,Block Group 1_ Tract 4502,Lane,831,609,5,180,7,6,24,715,544,5,134,6,6,20,455,392,44,0,0
410390019041,4,Block Group 1_ Tract 1904,Lane,1860,1441,5,281,26,28,79,1365,1123,3,156,18,20,45,685,387,285,0,0
410390025033,4,Block Group 3_ Tract 2503,Lane,1996,1560,18,268,40,22,88,1425,1160,12,158,33,15,47,1004,562,427,0,0
410599514002,2,Block Group 2_ Tract 9514,Umatilla,717,645,0,30,7,12,23,546,512,0,11,2,12,9,307,80,221,0,0
410599400001,2,Block Group 1_ Tract 94,Umatilla,950,534,3,22,7,338,46,746,452,3,15,5,240,31,426,193,222,0,0
410599400002,2,Block Group 2_ Tract 94,Umatilla,2077,832,10,120,1,1026,88,1508,700,6,64,1,696,41,836,390,432,0,0
410290028003,2,Block Group 3_ Tract 28,Jackson,844,770,0,36,8,13,17,677,628,0,21,4,11,13,476,168,295,0,0
410290029004,2,Block Group 4_ Tract 29,Jackson,1132,1042,4,54,5,4,23,947,887,4,30,5,4,17,576,225,336,0,0
410290028002,2,Block Group 2_ Tract 28,Jackson,2172,1993,3,76,11,21,68,1773,1637,2,63,10,12,49,1108,462,626,0,0
410290008001,2,Block Group 1_ Tract 8,Jackson,3223,2503,26,561,34,32,67,2435,2001,20,326,27,25,36,1265,580,651,0,0
410290007001,2,Block Group 1_ Tract 7,Jackson,2106,1766,15,229,33,15,48,1603,1401,9,126,26,10,31,1186,512,651,0,0
410290012001,2,Block Group 1_ Tract 12,Jackson,3685,3055,31,395,86,25,93,2737,2331,20,248,67,21,50,1746,681,1035,0,0
410290013022,2,Block Group 2_ Tract 1302,Jackson,2538,2270,9,133,52,20,54,1903,1759,4,70,34,9,27,1578,620,937,0,0
410290015003,2,Block Group 3_ Tract 15,Jackson,655,615,0,20,4,7,9,548,518,0,14,4,6,6,467,182,275,0,0
410290013014,2,Block Group 4_ Tract 1301,Jackson,2011,1494,8,437,16,18,38,1511,1201,5,254,13,16,22,819,294,510,0,0
410290003001,2,Block Group 1_ Tract 3,Jackson,2832,2073,27,580,30,27,95,1986,1547,18,313,22,20,66,859,396,440,0,0
410290011002,2,Block Group 2_ Tract 11,Jackson,3316,2822,13,323,49,25,84,2445,2163,10,179,38,24,31,1525,526,973,0,0
410379602006,2,Block Group 6_ Tract 9602,Lake,712,618,0,53,11,12,18,578,517,0,29,6,11,15,332,97,231,0,0
410379602004,2,Block Group 4_ Tract 9602,Lake,655,535,0,92,3,12,13,530,461,0,47,2,9,11,303,91,208,0,0
410379602001,2,Block Group 1_ Tract 9602,Lake,1203,1064,29,56,8,25,21,1040,934,29,41,8,18,10,533,124,399,0,0
410379602002,2,Block Group 2_ Tract 9602,Lake,611,573,0,19,5,6,8,493,465,0,11,5,6,6,327,73,248,0,0
410379602003,2,Block Group 3_ Tract 9602,Lake,678,567,0,66,4,11,30,529,458,0,41,4,9,17,293,82,203,0,0
410379602005,2,Block Group 5_ Tract 9602,Lake,716,630,0,46,8,5,27,542,493,0,22,8,4,15,364,98,260,0,0
410379601001,2,Block Group 1_ Tract 9601,Lake,2010,1801,3,74,3,40,89,1586,1462,3,40,2,26,53,860,247,587,0,0
410510056003,3,Block Group 3_ Tract 56,Multnomah,1656,1095,40,105,326,15,75,1644,1086,40,105,324,15,74,729,610,99,0,0
410510056002,3,Block Group 2_ Tract 56,Multnomah,1203,832,45,73,184,20,49,1186,820,45,72,180,20,49,527,440,72,0,0
410510058003,3,Block Group 3_ Tract 58,Multnomah,590,406,10,21,131,1,21,544,386,8,20,112,1,17,453,368,79,0,0
410510058005,1,Block Group 5_ Tract 58,Multnomah,801,727,0,16,30,0,28,612,562,0,13,25,0,12,505,410,89,0,0
410510058004,3,Block Group 4_ Tract 58,Multnomah,1243,1142,2,24,45,3,27,948,891,2,14,31,2,8,782,635,138,0,0
410510058001,3,Block Group 1_ Tract 58,Multnomah,917,772,19,45,52,2,27,818,689,16,39,47,2,25,675,548,119,0,0
410510058002,3,Block Group 2_ Tract 58,Multnomah,1296,1028,13,51,162,3,39,1190,964,13,41,138,3,31,982,798,173,0,0
410510059001,3,Block Group 1_ Tract 59,Multnomah,2700,2217,30,81,262,10,100,2558,2126,25,72,243,10,82,1434,1195,216,0,0
410510059002,3,Block Group 2_ Tract 59,Multnomah,925,813,8,32,37,7,28,826,736,7,27,33,7,16,534,437,88,0,0
410510059004,3,Block Group 4_ Tract 59,Multnomah,1358,1056,43,136,66,6,51,1237,1007,27,90,62,6,45,694,578,105,0,0
410510101003,3,Block Group 3_ Tract 101,Multnomah,2039,1570,57,247,59,25,81,1563,1275,40,142,42,15,49,814,479,318,0,0
410510097022,3,Block Group 2_ Tract 9702,Multnomah,2436,1526,62,547,228,22,51,1661,1120,47,299,160,15,20,655,416,222,0,0
410510097021,3,Block Group 1_ Tract 9702,Multnomah,2405,1150,93,946,130,17,69,1648,900,62,557,88,13,28,646,414,213,0,0
410510097023,3,Block Group 3_ Tract 9702,Multnomah,1332,816,56,323,78,7,52,944,624,36,187,65,7,25,423,268,142,0,0
410510098011,3,Block Group 1_ Tract 9801,Multnomah,2302,924,179,1031,66,19,83,1564,784,114,569,43,12,42,593,376,201,0,0
410510099051,3,Block Group 1_ Tract 9905,Multnomah,1440,1144,21,138,69,15,53,1068,880,19,80,52,10,27,574,334,227,0,0
410510099042,3,Block Group 2_ Tract 9904,Multnomah,621,500,14,68,18,1,20,516,428,13,47,17,1,10,361,199,157,0,0
410510099052,3,Block Group 2_ Tract 9905,Multnomah,1644,1300,22,166,83,6,67,1227,1004,19,106,63,6,29,721,406,302,0,0
410510099072,3,Block Group 2_ Tract 9907,Multnomah,1334,869,30,355,28,9,43,933,659,16,210,19,7,22,384,232,143,0,0
410510048003,1,Block Group 3_ Tract 48,Multnomah,625,528,5,39,25,2,26,612,522,5,37,24,2,22,423,382,32,0,0
410510064031,5,Block Group 1_ Tract 6403,Multnomah,907,770,10,28,60,5,34,714,613,8,21,47,4,21,583,455,119,0,0
410510065011,1,Block Group 1_ Tract 6501,Multnomah,1917,1654,17,74,94,6,72,1513,1343,13,53,73,4,27,1167,935,211,0,0
410510070004,1,Block Group 4_ Tract 7,Multnomah,3999,3044,59,139,566,6,185,2860,2286,44,88,387,5,50,2162,1553,588,0,0
410510091023,3,Block Group 3_ Tract 9102,Multnomah,984,607,45,221,64,1,46,703,483,32,124,46,1,17,359,216,138,0,0
410510098032,3,Block Group 2_ Tract 9803,Multnomah,1512,1052,95,217,76,13,59,1112,831,68,123,56,10,24,733,398,327,0,0
410510091024,3,Block Group 4_ Tract 9102,Multnomah,2230,1393,71,192,505,5,64,1635,1087,39,112,361,4,32,763,471,278,0,0
410510099033,3,Block Group 3_ Tract 9903,Multnomah,1954,1431,33,99,332,11,48,1482,1137,19,65,231,8,22,943,518,414,0,0
410510100021,3,Block Group 1_ Tract 10002,Multnomah,2731,2003,88,337,166,25,112,2079,1601,67,209,126,18,58,1113,629,458,0,0
410510099041,3,Block Group 1_ Tract 9904,Multnomah,1939,1380,82,312,44,11,110,1381,1060,56,169,31,8,57,743,432,294,0,0
410219601001,2,Block Group 1_ Tract 9601,Gilliam,850,761,2,49,14,11,13,670,618,2,27,6,8,9,468,176,279,0,0
410219601002,2,Block Group 2_ Tract 9601,Gilliam,381,366,0,9,1,3,2,318,308,0,5,0,3,2,234,90,141,0,0
410219601003,2,Block Group 3_ Tract 9601,Gilliam,640,598,1,30,1,4,6,530,505,1,13,1,4,6,402,164,228,0,0
410379602007,2,Block Group 7_ Tract 9602,Lake,564,424,0,99,3,26,12,458,371,0,55,3,20,9,233,55,175,0,0
410379601002,2,Block Group 2_ Tract 9601,Lake,746,663,5,40,4,12,22,614,564,1,22,1,10,16,429,90,327,0,0
410510059003,3,Block Group 3_ Tract 59,Multnomah,817,718,9,41,23,5,21,773,688,9,34,23,5,14,433,361,65,0,0
410510060012,3,Block Group 2_ Tract 6001,Multnomah,632,574,2,14,20,0,22,516,478,2,11,15,0,10,435,354,75,0,0
410510060011,3,Block Group 1_ Tract 6001,Multnomah,758,634,10,29,53,6,26,672,566,10,25,46,6,19,558,453,98,0,0
410510061002,3,Block Group 2_ Tract 61,Multnomah,989,823,12,55,52,8,39,793,679,11,36,41,6,20,668,543,115,0,0
410510061001,3,Block Group 1_ Tract 61,Multnomah,1348,1230,5,34,40,4,35,1066,992,4,22,32,4,12,891,724,155,0,0
410510062001,3,Block Group 1_ Tract 62,Multnomah,1014,919,3,37,24,3,28,848,777,3,27,23,3,15,689,551,125,0,0
410510062002,3,Block Group 2_ Tract 62,Multnomah,824,724,17,26,25,8,24,686,604,15,20,23,7,17,557,446,101,0,0
410510062003,3,Block Group 3_ Tract 62,Multnomah,1010,886,13,43,30,4,34,819,719,9,34,28,4,25,664,532,120,0,0
410510063003,3,Block Group 3_ Tract 63,Multnomah,1220,1047,6,61,62,1,43,1039,904,6,42,55,1,31,757,610,134,0,0
410510099062,3,Block Group 2_ Tract 9906,Multnomah,1217,1061,12,55,31,7,51,941,849,10,32,22,4,24,658,363,286,0,0
410510099071,3,Block Group 1_ Tract 9907,Multnomah,807,627,9,133,8,3,27,590,487,6,69,8,3,17,243,147,90,0,0
410510099031,3,Block Group 1_ Tract 9903,Multnomah,1131,1022,11,48,34,2,14,876,795,8,35,29,2,7,586,317,263,0,0
410510103031,3,Block Group 1_ Tract 10303,Multnomah,3098,2174,107,467,226,18,106,2230,1675,66,264,170,13,42,1137,651,463,0,0
410510100013,3,Block Group 3_ Tract 10001,Multnomah,2853,2260,71,287,109,29,97,2324,1923,54,185,86,16,60,1281,733,526,0,0
410510100012,3,Block Group 2_ Tract 10001,Multnomah,1435,704,49,588,47,9,38,1047,603,34,347,34,9,20,431,260,161,0,0
410510104051,3,Block Group 1_ Tract 10405,Multnomah,1769,1330,26,220,118,13,62,1379,1077,20,138,92,10,42,718,423,280,0,0
410510104052,3,Block Group 2_ Tract 10405,Multnomah,1096,815,15,189,41,8,28,757,605,13,97,25,5,12,395,232,154,0,0
410510099061,3,Block Group 1_ Tract 9906,Multnomah,2287,1842,48,229,100,8,60,1688,1413,35,124,75,8,33,1181,651,514,0,0
410510051003,3,Block Group 3_ Tract 51,Multnomah,1354,1010,110,96,52,18,68,1298,972,103,90,51,18,64,571,494,67,0,0
410510104083,3,Block Group 3_ Tract 10408,Multnomah,1700,1212,22,373,20,19,54,1213,925,16,211,15,14,32,498,301,186,0,0
410510104084,3,Block Group 4_ Tract 10408,Multnomah,1357,950,20,297,22,10,58,949,731,16,158,16,5,23,390,236,145,0,0
410510003014,3,Block Group 4_ Tract 301,Multnomah,1141,907,49,71,48,13,53,1041,834,46,65,42,11,43,672,563,91,0,0
410510099034,3,Block Group 4_ Tract 9903,Multnomah,1282,1120,18,46,60,9,29,1017,899,12,29,51,7,19,681,369,305,0,0
410510104053,3,Block Group 3_ Tract 10405,Multnomah,1908,1083,66,652,39,14,54,1383,872,55,387,32,13,24,720,424,281,0,0
410510104054,3,Block Group 4_ Tract 10405,Multnomah,1119,830,32,212,18,7,20,905,714,24,128,15,6,18,471,277,184,0,0
410099706001,1,Block Group 1_ Tract 9706,Columbia,2252,2030,15,79,32,21,75,1589,1462,8,42,25,14,38,1155,633,501,0,0
410099706002,1,Block Group 2_ Tract 9706,Columbia,896,816,4,35,15,10,16,708,659,2,20,13,6,8,414,222,173,0,0
410099706003,1,Block Group 3_ Tract 9706,Columbia,1129,1061,4,22,8,9,25,898,855,4,16,7,8,8,732,381,329,0,0
410099706004,1,Block Group 4_ Tract 9706,Columbia,1841,1701,1,44,21,16,58,1507,1404,1,31,18,16,37,1154,626,493,0,0
410099707004,1,Block Group 4_ Tract 9707,Columbia,1358,1161,2,125,12,16,42,995,879,2,68,9,13,24,511,329,163,0,0
410099708003,1,Block Group 3_ Tract 9708,Columbia,3606,3172,10,187,59,47,131,2607,2362,8,102,45,31,59,1614,873,704,0,0
410099708002,1,Block Group 2_ Tract 9708,Columbia,1840,1536,18,142,40,27,77,1410,1200,12,100,32,20,46,747,407,321,0,0
410510064032,3,Block Group 2_ Tract 6403,Multnomah,1845,1361,91,136,157,7,93,1472,1144,63,86,127,4,48,1204,938,246,0,0
410510064033,3,Block Group 3_ Tract 6403,Multnomah,1163,715,207,117,69,16,39,862,573,121,73,64,9,22,588,427,146,0,0
410510064021,3,Block Group 1_ Tract 6402,Multnomah,2914,2586,34,72,111,2,109,2307,2089,26,50,88,2,52,1855,1452,373,0,0
410510065012,1,Block Group 2_ Tract 6501,Multnomah,2296,1805,149,169,92,4,77,1801,1493,76,111,77,4,40,1225,890,305,0,0
410510065022,3,Block Group 2_ Tract 6502,Multnomah,1661,1397,27,102,65,10,60,1379,1193,20,69,53,10,34,1063,852,192,0,0
410510065021,3,Block Group 1_ Tract 6502,Multnomah,2425,2008,68,151,90,14,94,2098,1762,59,110,82,12,73,1619,1296,293,0,0
410510066011,1,Block Group 1_ Tract 6601,Multnomah,1527,1350,11,64,38,9,55,1215,1109,7,40,27,7,25,952,768,167,0,0
410510066012,1,Block Group 2_ Tract 6601,Multnomah,986,877,5,34,35,1,34,781,707,5,23,23,1,22,612,494,107,0,0
410510104102,3,Block Group 2_ Tract 1041,Multnomah,1767,1246,49,346,50,11,65,1327,1004,30,205,43,10,35,543,319,215,0,0
410510104112,3,Block Group 2_ Tract 10411,Multnomah,1376,1131,10,134,34,16,51,1124,956,9,85,25,14,35,627,337,276,0,0
410510104101,3,Block Group 1_ Tract 1041,Multnomah,1909,1381,47,350,36,19,76,1482,1140,37,217,29,15,44,608,357,241,0,0
410510104103,3,Block Group 3_ Tract 1041,Multnomah,801,578,27,136,16,5,39,585,466,21,71,12,4,11,298,164,127,0,0
410510104111,3,Block Group 1_ Tract 10411,Multnomah,1626,1019,29,440,50,18,70,1141,792,23,240,40,8,38,529,304,213,0,0
410510104073,3,Block Group 3_ Tract 10407,Multnomah,1233,928,25,220,7,10,43,883,704,18,129,4,6,22,493,265,217,0,0
410510064042,5,Block Group 2_ Tract 6404,Multnomah,2022,1682,39,113,107,8,73,1682,1431,31,84,90,7,39,1225,878,326,0,0
410510103062,3,Block Group 2_ Tract 10306,Multnomah,1929,1577,24,181,54,24,69,1454,1218,20,123,41,20,32,842,469,358,0,0
410510103063,3,Block Group 3_ Tract 10306,Multnomah,1171,882,34,140,56,18,41,835,671,19,73,37,14,21,444,251,184,0,0
410510064041,5,Block Group 1_ Tract 6404,Multnomah,1652,1400,29,59,95,7,62,1447,1248,24,45,87,5,38,1145,824,308,0,0
410510098033,3,Block Group 3_ Tract 9803,Multnomah,1837,1097,50,443,155,24,68,1329,886,37,246,107,18,35,684,397,270,0,0
410510100022,3,Block Group 2_ Tract 10002,Multnomah,2263,1777,48,227,125,17,69,1767,1436,43,141,101,12,34,669,424,227,0,0
410510098034,3,Block Group 4_ Tract 9803,Multnomah,1212,775,63,296,24,18,36,952,694,41,160,24,14,19,498,286,200,0,0
410510099043,3,Block Group 3_ Tract 9904,Multnomah,1074,856,16,97,52,18,35,828,689,9,59,41,10,20,456,264,182,0,0
410510091021,3,Block Group 1_ Tract 9102,Multnomah,1237,733,94,179,144,15,72,878,572,59,99,99,10,39,385,242,134,0,0
410510003022,3,Block Group 2_ Tract 302,Multnomah,1345,1182,16,49,65,14,19,1065,945,9,35,51,12,13,819,668,131,0,0
410510013023,3,Block Group 3_ Tract 1302,Multnomah,1101,948,4,36,63,5,45,922,807,4,29,50,3,29,748,668,61,0,0
410510066022,3,Block Group 2_ Tract 6602,Multnomah,2218,1689,103,192,92,17,125,1745,1427,60,111,65,11,71,1244,1028,193,0,0
410510066021,3,Block Group 1_ Tract 6602,Multnomah,1026,860,28,53,33,4,48,866,739,23,41,27,4,32,618,511,96,0,0
410510067021,1,Block Group 1_ Tract 6702,Multnomah,1917,1563,53,107,90,11,93,1584,1328,39,75,80,7,55,1129,934,175,0,0
410510067022,1,Block Group 2_ Tract 6702,Multnomah,1144,1046,6,28,32,3,29,901,836,4,18,24,2,17,643,532,100,0,0
410510072012,3,Block Group 2_ Tract 7201,Multnomah,993,892,21,25,25,6,24,954,867,17,21,23,6,20,503,362,130,0,0
410510072021,3,Block Group 1_ Tract 7202,Multnomah,2579,1601,308,302,254,15,99,2171,1465,240,195,195,15,61,1144,826,292,0,0
410510073001,3,Block Group 1_ Tract 73,Multnomah,1948,1217,323,271,60,49,28,1857,1183,323,229,54,48,20,921,643,259,0,0
410510029031,3,Block Group 1_ Tract 2903,Multnomah,1877,1222,173,149,199,29,105,1535,1112,113,95,156,13,46,895,618,261,0,0
410510078001,3,Block Group 1_ Tract 78,Multnomah,833,387,113,173,118,15,27,642,332,81,112,87,12,18,319,225,85,0,0
410510078002,3,Block Group 2_ Tract 78,Multnomah,928,774,34,40,47,3,30,746,640,22,30,36,3,15,561,387,168,0,0
410510088003,3,Block Group 3_ Tract 88,Multnomah,1352,1038,22,136,78,10,68,1091,869,18,81,61,9,53,539,396,128,0,0
410510001004,3,Block Group 4_ Tract 1,Multnomah,1035,903,10,53,9,7,53,842,749,5,36,8,7,37,679,594,73,0,0
410510001005,3,Block Group 5_ Tract 1,Multnomah,880,773,6,36,19,10,36,752,666,6,29,19,7,25,605,530,65,0,0
410510001001,3,Block Group 1_ Tract 1,Multnomah,686,624,3,34,9,0,16,568,532,1,18,8,0,9,457,399,50,0,0
410510001006,3,Block Group 6_ Tract 1,Multnomah,691,621,4,24,12,9,21,628,573,3,18,12,8,14,506,443,54,0,0
410510001007,3,Block Group 7_ Tract 1,Multnomah,1001,872,5,34,45,4,41,802,718,3,23,35,4,19,646,565,70,0,0
410510001002,3,Block Group 2_ Tract 1,Multnomah,940,834,4,36,33,3,30,736,671,3,19,23,1,19,593,519,64,0,0
410510001003,3,Block Group 3_ Tract 1,Multnomah,694,583,2,41,32,4,32,518,444,1,27,23,4,19,417,365,45,0,0
410510002004,3,Block Group 4_ Tract 2,Multnomah,1331,1075,25,72,83,12,64,1125,930,18,41,79,12,45,810,672,120,0,0
410510010003,3,Block Group 3_ Tract 1,Multnomah,1230,1062,16,50,47,8,47,1058,924,15,41,41,5,32,832,743,68,0,0
410510011021,3,Block Group 1_ Tract 1102,Multnomah,1334,1140,5,47,88,17,37,1187,1023,5,40,78,17,24,908,812,73,0,0
410510018013,3,Block Group 3_ Tract 1801,Multnomah,1530,1261,42,79,67,16,65,1316,1107,37,60,56,15,41,920,784,116,0,0
410510024011,3,Block Group 1_ Tract 2401,Multnomah,1233,954,170,35,39,2,33,956,742,155,18,25,0,16,739,685,42,0,0
410510035022,3,Block Group 2_ Tract 3502,Multnomah,1191,1020,37,41,38,8,47,979,848,31,33,32,7,28,713,629,70,0,0
410510056004,3,Block Group 4_ Tract 56,Multnomah,757,629,6,28,63,5,26,735,612,6,27,62,5,23,326,273,44,0,0
410510036012,3,Block Group 2_ Tract 3601,Multnomah,1477,676,442,226,33,19,81,1159,612,316,143,21,16,51,827,767,45,0,0
410510038032,3,Block Group 2_ Tract 3803,Multnomah,1320,737,312,130,68,9,64,1048,656,210,79,51,9,43,745,669,61,0,0
410510040024,3,Block Group 4_ Tract 4002,Multnomah,1157,933,44,50,59,16,55,1005,835,31,36,49,12,42,528,431,83,0,0
410510060021,3,Block Group 1_ Tract 6002,Multnomah,2118,1878,20,76,87,5,52,1718,1543,16,55,72,5,27,1413,1151,242,0,0
410510066023,3,Block Group 3_ Tract 6602,Multnomah,1577,1397,11,53,54,3,59,1302,1169,11,40,48,3,31,977,798,162,0,0
410110011005,4,Block Group 5_ Tract 11,Coos,886,804,0,39,4,13,26,718,666,0,21,1,12,18,472,156,300,0,0
410110011004,4,Block Group 4_ Tract 11,Coos,1055,916,1,63,3,29,43,822,737,1,28,3,24,29,478,176,285,0,0
410110011001,4,Block Group 1_ Tract 11,Coos,709,654,1,19,1,13,21,601,560,0,16,1,10,14,404,123,267,0,0
410110006003,4,Block Group 3_ Tract 6,Coos,1135,981,2,66,18,27,41,888,799,0,42,12,16,19,526,278,233,0,0
410110007008,4,Block Group 8_ Tract 7,Coos,1360,1106,4,132,21,25,72,1097,939,2,75,14,22,45,506,237,257,0,0
410110007007,4,Block Group 7_ Tract 7,Coos,1086,981,6,38,3,31,27,895,829,5,22,3,17,19,486,250,219,0,0
410110007006,4,Block Group 6_ Tract 7,Coos,1199,984,6,93,24,23,69,939,795,4,51,22,20,47,521,285,216,0,0
410110007002,4,Block Group 2_ Tract 7,Coos,738,631,16,49,1,25,16,594,517,13,31,1,20,12,274,129,139,0,0
410110005031,4,Block Group 1_ Tract 503,Coos,1364,1172,2,80,32,28,50,1054,929,2,45,27,20,31,501,265,220,0,0
410110011006,4,Block Group 6_ Tract 11,Coos,804,698,7,43,2,20,34,620,552,4,23,2,12,27,385,130,241,0,0
410110011002,4,Block Group 2_ Tract 11,Coos,621,567,0,17,1,9,27,534,493,0,13,0,9,19,363,108,242,0,0
410110006001,4,Block Group 1_ Tract 6,Coos,900,809,1,28,18,10,34,707,647,0,23,18,5,14,426,223,193,0,0
410510074001,3,Block Group 1_ Tract 74,Multnomah,1347,586,258,425,18,23,37,956,494,148,260,15,18,21,486,399,78,0,0
410510074002,3,Block Group 2_ Tract 74,Multnomah,2307,1020,527,510,105,33,112,1692,872,373,287,76,28,56,859,706,137,0,0
410510075003,3,Block Group 3_ Tract 75,Multnomah,2146,1096,436,319,173,21,101,1613,929,306,184,128,15,51,1140,994,117,0,0
410510075001,3,Block Group 1_ Tract 75,Multnomah,1895,998,290,323,151,28,105,1424,869,193,169,119,19,55,777,639,123,0,0
410510075002,3,Block Group 2_ Tract 75,Multnomah,1039,749,135,49,56,6,44,863,666,94,32,43,6,22,560,460,88,0,0
410510076001,3,Block Group 1_ Tract 76,Multnomah,1349,873,74,185,141,12,64,1108,765,45,133,114,11,40,670,524,132,0,0
410510076002,3,Block Group 2_ Tract 76,Multnomah,2213,862,243,916,107,12,73,1528,746,131,527,79,9,36,991,815,155,0,0
410510077002,3,Block Group 2_ Tract 77,Multnomah,930,609,91,93,91,11,35,755,518,60,67,76,10,24,470,365,95,0,0
410510077001,3,Block Group 1_ Tract 77,Multnomah,1047,616,46,207,138,6,34,833,544,32,135,96,6,20,504,386,107,0,0
410510079001,3,Block Group 1_ Tract 79,Multnomah,1835,931,234,375,203,9,83,1380,801,155,241,137,8,38,671,467,185,0,0
410510079002,3,Block Group 2_ Tract 79,Multnomah,2695,1730,199,238,371,19,138,2049,1415,139,149,257,14,75,998,700,270,0,0
410510080011,3,Block Group 1_ Tract 8001,Multnomah,1736,1299,86,111,180,4,56,1363,1054,62,67,147,3,30,742,479,244,0,0
410510080012,3,Block Group 2_ Tract 8001,Multnomah,1509,976,141,204,113,28,47,1200,851,86,134,87,19,23,653,422,215,0,0
410510002001,3,Block Group 1_ Tract 2,Multnomah,961,772,20,109,23,9,28,813,681,17,74,19,6,16,586,486,87,0,0
410510002002,3,Block Group 2_ Tract 2,Multnomah,1977,1780,18,59,56,10,54,1657,1508,13,42,51,8,35,1194,991,177,0,0
410510002003,3,Block Group 3_ Tract 2,Multnomah,1508,1332,10,65,38,13,50,1194,1073,7,45,30,13,26,861,714,128,0,0
410510003012,3,Block Group 2_ Tract 301,Multnomah,1592,1228,44,107,132,6,75,1507,1165,42,97,130,6,67,1186,979,192,0,0
410510003011,3,Block Group 1_ Tract 301,Multnomah,880,736,14,40,45,4,41,760,656,11,29,38,4,22,518,434,71,0,0
410510003026,3,Block Group 6_ Tract 302,Multnomah,1016,947,1,19,29,1,19,756,717,0,13,17,1,8,618,509,103,0,0
410510003024,3,Block Group 4_ Tract 302,Multnomah,1287,1180,2,50,24,6,25,951,872,2,36,24,5,12,771,635,128,0,0
410510003021,3,Block Group 1_ Tract 302,Multnomah,1146,1017,4,40,47,2,36,870,785,2,26,42,2,13,710,586,118,0,0
410510003025,3,Block Group 5_ Tract 302,Multnomah,1061,965,5,46,23,1,21,776,726,4,21,16,1,8,634,522,106,0,0
410510003023,3,Block Group 3_ Tract 302,Multnomah,854,762,5,22,30,9,26,683,620,5,18,24,6,10,525,428,84,0,0
410510082022,3,Block Group 2_ Tract 8202,Multnomah,2340,1546,152,322,183,21,116,1751,1233,99,195,141,17,66,821,574,230,0,0
410510104072,3,Block Group 2_ Tract 10407,Multnomah,1735,1189,39,415,33,8,51,1269,942,32,239,22,8,26,713,381,316,0,0
