GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote
470934576,2,37 Inskip Elementary Voting District,Knox,4160,3625,235,192,19,15,74,1693,712,945
470934756,2,36 Gresham Voting District,Knox,4659,4184,221,126,23,11,94,1981,852,1094
470934780,2,79 Dora Kennedy Voting District,Knox,2201,2072,74,30,4,4,17,844,236,594
470934812,2,78 Riverdale Voting District,Knox,1496,1455,11,20,0,4,6,592,126,455
470934837,2,88 Kings Voting District,Knox,838,808,9,4,1,1,15,321,104,211
470934748,2,34 Fountain City Library Voting District,Knox,2697,2279,235,81,28,9,65,1069,468,579
470934760,2,74 Shannondale Voting District,Knox,3587,3240,196,51,63,0,37,1980,546,1414
470934752,2,35 Shannondale Voting District,Knox,2877,2724,42,60,8,5,38,1521,585,909
470934732,2,72E Boys and Girls Club Voting District,Knox,3857,3536,119,75,67,6,54,1738,453,1268
470934764,2,59 Brickey Voting District,Knox,9595,8837,100,494,52,27,85,4110,1011,3052
470934733,2,72M Boys and Girls Club Voting District,Knox,653,623,13,8,1,3,5,265,63,193
470934720,2,73 Powell Voting District,Knox,11012,10402,189,181,83,34,123,5109,1302,3733
470934728,2,58 Pedigo Voting District,Knox,4796,4619,32,62,33,0,50,2133,482,1627
470934734,2,72W Boys and Girls Club Voting District,Knox,2505,2164,60,155,60,10,56,878,181,687
470934624,2,48 Pond Gap Voting District,Knox,2871,2116,285,141,271,4,54,1226,651,548
470934616,2,45 Bearden Middle Voting District,Knox,5422,4355,442,343,119,11,152,2131,902,1195
470934612,2,44 Ridgedale Voting District,Knox,5711,4479,719,276,71,11,155,2335,1024,1269
470934712,2,63 Karns Voting District,Knox,8872,8190,284,180,83,33,102,4623,1172,3392
470934628,2,55 Lonas Voting District,Knox,6429,5247,450,473,108,15,136,2657,966,1641
470934708,2,70 Ball Camp Voting District,Knox,15555,13653,697,536,384,30,255,7218,2254,4864
470934716,2,64 Solway Voting District,Knox,6502,5840,207,215,105,13,122,2632,798,1797
470934713,2,63N Karns North Voting District,Knox,3859,3595,72,97,41,3,51,1250,278,961
470934652,2,49 Bearden Elementary Voting District,Knox,3066,2569,254,83,102,5,53,1388,822,536
470934648,2,47 Bearden High Voting District,Knox,9427,7699,563,550,429,15,171,4175,1918,2191
470934620,2,46 West Hills Voting District,Knox,6438,5162,439,456,207,14,160,2868,1214,1589
470934676,2,67 North Cedar Bluff Voting District,Knox,11943,10078,714,560,323,13,255,5839,1918,3813
470934694,2,65N Concord North Voting District,Knox,3222,2836,89,168,79,0,50,1177,331,829
470934704,2,62 Hardin Valley Voting District,Knox,3278,3141,35,53,19,10,20,1525,387,1120
470934664,2,51 Deane Hill Recreation Center Voting District,Knox,3243,3062,50,49,44,2,36,2283,708,1552
470934684,2,68E East Cedar Bluff Voting District,Knox,4955,3617,469,406,295,21,147,3038,1139,1864
470934848,2,28 South-Doyle Middle Voting District,Knox,1401,1245,85,26,16,6,23,609,266,323
470934640,2,24N Pellissippi State Tech Voting District,Knox,617,334,115,149,1,4,14,95,55,39
470934705,2,62W Hardin Valley West Voting District,Knox,306,292,3,7,1,1,2,268,64,200
470934724,2,56 Heiskell Voting District,Knox,3015,2908,22,31,6,5,43,1116,301,793
470934796,2,57 Hills Voting District,Knox,1158,1137,2,8,2,0,9,398,87,303
470934816,2,85 Skaggston Voting District,Knox,4228,3978,102,65,5,9,69,1366,413,925
470934772,2,86 Carter Voting District,Knox,3709,3494,32,110,20,10,43,1388,355,1016
470934776,2,80 Corryton Voting District,Knox,2549,2478,18,30,2,4,17,1044,256,769
470934824,2,87 Thorngrove Voting District,Knox,2644,2510,44,36,11,9,34,911,217,673
470934852,2,29 Anderson Voting District,Knox,1878,1719,74,43,9,1,32,792,304,468
470934864,2,93 Hopewell Voting District,Knox,4320,4117,41,74,27,9,52,1761,468,1263
470934860,2,92 Gap Creek Voting District,Knox,2403,2320,12,34,10,4,23,828,148,662
470954904,8,1 Tiptonville Senior Citizens Voting District,Lake,2538,1357,1088,64,7,7,15,97,46,48
470954888,8,2 Lake County High School Voting District,Lake,1466,1095,337,14,1,1,18,651,316,325
470954892,8,3 Courthouse Voting District,Lake,1860,1364,428,25,1,5,37,736,338,376
470954896,8,4 Lake Co. JHS Title I Room Voting District,Lake,1968,1593,309,33,3,7,23,754,324,426
470974912,8,Curve Voting District,Lauderdale,422,397,16,3,1,3,2,154,30,122
470974920,8,Central Voting District,Lauderdale,1878,1618,188,29,4,16,23,743,162,576
470974952,8,Gates Voting District,Lauderdale,1107,673,402,19,0,4,9,432,250,180
470974956,8,Edith Voting District,Lauderdale,1026,953,14,37,0,7,15,321,91,226
470974932,8,Ripley 2 Voting District,Lauderdale,1916,1041,809,41,1,7,17,759,409,339
470974944,8,Arp Voting District,Lauderdale,1474,1189,226,38,5,9,7,492,134,355
470975012,8,Ripley 4 Voting District,Lauderdale,4100,1132,2801,67,22,6,72,1233,992,237
470975008,8,Ripley 3 Voting District,Lauderdale,3214,1794,1319,46,11,5,39,1362,570,782
470974964,8,McBride Voting District,Lauderdale,544,442,87,8,0,1,6,214,71,142
470975004,8,Conner Voting District,Lauderdale,1544,1076,389,61,2,3,13,534,225,305
470974980,8,Lightfoot Voting District,Lauderdale,710,657,28,14,0,6,5,286,69,215
470974936,8,Price Voting District,Lauderdale,2603,1030,1435,90,6,13,29,101,37,62
470974948,8,Nankipoo Voting District,Lauderdale,1159,1018,84,42,0,5,10,425,97,323
470974967,8,Halls 8 Voting District,Lauderdale,3341,2523,716,39,1,11,51,1286,531,736
470974960,8,Glimp Voting District,Lauderdale,1000,734,246,9,0,4,7,298,138,159
470974976,8,Henning Voting District,Lauderdale,1777,758,916,21,2,55,25,698,516,174
470995016,7,6-1 Iron City Voting District,Lawrence,878,837,7,6,11,6,11,319,120,195
470995018,7,6-2 West Point Voting District,Lawrence,1264,1222,20,7,2,3,10,446,181,255
470995020,7,1-1 St. Joseph Voting District,Lawrence,1140,1099,3,18,3,6,11,484,210,262
470995070,7,13-3 Pea Ridge Voting District,Lawrence,612,599,1,3,1,2,6,176,44,130
470995052,7,5-2 Gandy Voting District,Lawrence,864,824,8,14,0,2,16,295,86,199
470995022,7,1-2 West Loretto Voting District,Lawrence,1052,1029,3,5,1,1,13,477,226,240
470995080,7,2-1 Loretto Civic Center Voting District,Lawrence,2368,2288,7,41,6,7,19,980,385,574
470995050,7,5-1 Leoma Voting District,Lawrence,1552,1504,13,10,1,8,16,621,183,427
470995033,7,13-2 Midwest Voting District,Lawrence,515,489,14,5,0,1,6,229,84,140
470995032,7,15-1 David Crocket Voting District,Lawrence,2216,2056,81,30,5,12,32,936,289,634
470995100,7,14-1 Crawfish Valley Voting District,Lawrence,2224,2041,92,39,8,4,40,796,280,500
470995120,7,7-1 Lawrenceburg Public Voting District,Lawrence,2358,2216,34,51,12,12,33,1093,285,790
470995072,7,13-1 West End Voting District,Lawrence,1144,1110,1,14,0,8,11,612,143,457
470995040,7,4-1 Crossroads Voting District,Lawrence,1938,1885,4,32,0,2,15,806,209,585
470995034,7,3-1 South East Lawrence Voting District,Lawrence,1465,1439,8,6,4,1,7,584,218,356
470995090,7,8-1 New Prospect Voting District,Lawrence,2190,2122,9,23,11,1,24,1035,270,755
470995041,7,4-2 Fall River Voting District,Lawrence,448,445,0,1,0,0,2,180,34,145
470995092,7,9-2 Mars Hill Voting District,Lawrence,1131,1067,10,23,11,4,16,390,118,267
470995044,7,9-1 Ethridge Voting District,Lawrence,1317,1272,0,27,5,1,12,497,146,338
470995064,7,3-2 Centerpoint Voting District,Lawrence,788,780,0,2,0,1,5,337,110,224
470995108,7,16-1 Rotary Park Voting District,Lawrence,2120,1694,202,123,19,11,71,546,225,310
470995110,7,12-2 Henryville Voting District,Lawrence,1555,1516,3,14,1,10,11,434,121,307
470995114,7,10-2 Brace Voting District,Lawrence,870,849,2,6,0,3,10,152,54,98
470995116,7,10-1 Howards Voting District,Lawrence,1659,1577,7,23,1,3,48,427,140,272
470995112,7,17-1Sowell Voting District,Lawrence,1446,1352,28,37,8,1,20,640,187,441
470995068,7,18-1 E. O. Coffman Voting District,Lawrence,2177,2034,25,61,10,7,40,852,267,572
470995102,7,12-1 Center Voting District,Lawrence,1004,972,1,8,0,6,17,379,80,293
470995104,7,11-1 Summertown Voting District,Lawrence,2876,2769,11,44,2,14,36,1115,390,695
470995132,7,17-2 Old Armory Voting District,Lawrence,698,603,43,16,0,5,31,182,76,105
471015144,7,1-1 Voting District,Lewis,1578,1520,10,20,5,3,20,685,322,349
471015176,7,5-1 Voting District,Lewis,1500,1440,10,23,1,7,19,594,187,396
471015148,7,2-1 Voting District,Lewis,1311,1242,32,21,2,4,10,561,188,369
471015160,7,3-1 Voting District,Lewis,1412,1370,2,18,4,11,7,607,208,388
471015192,7,8-1 Voting District,Lewis,1197,1082,65,21,9,3,17,405,173,228
471015184,7,6-1 Voting District,Lewis,1254,1188,32,14,2,0,18,485,186,291
471015168,7,4-1 Voting District,Lewis,1277,1184,8,44,5,5,31,537,163,361
471015191,7,9-1 Voting District,Lewis,1172,1081,32,27,18,1,13,407,182,222
471015188,7,7-1 Voting District,Lewis,1460,1400,7,33,2,0,18,553,195,347
471035208,4,Belleville Community Center Voting District,Lincoln,782,741,7,16,2,3,13,380,68,305
471035244,4,Howell Voting District,Lincoln,875,805,46,7,8,0,9,474,123,344
471035264,4,Petersburg Voting District,Lincoln,1235,1154,38,24,1,1,17,430,107,314
471035216,4,Boonshill Community Center Voting District,Lincoln,1837,1738,37,25,3,8,26,768,209,549
471035212,4,Blanche School Voting District,Lincoln,2035,1910,6,50,8,12,49,754,157,592
471035276,4,Taft Firehall Voting District,Lincoln,1266,1173,17,52,2,2,20,441,92,335
471035213,4,Molino Voting District,Lincoln,1094,1070,4,1,3,6,10,484,111,360
471035240,4,Highland Rim School Voting District,Lincoln,2349,2169,81,55,9,7,28,950,240,697
471035225,4,Thorton Taylor Pkwy Voting District,Lincoln,1642,1527,68,16,5,6,20,679,168,503
471035252,4,Kelso Cumberland Presbyterian Church Voting District,Lincoln,1372,1276,24,39,2,7,24,521,145,365
471035248,4,South Lincoln Voting District,Lincoln,2149,1991,66,24,12,15,41,696,187,499
471035228,4,Calvary Baptist Fellowship Hall Voting District,Lincoln,1315,1193,43,56,2,7,14,543,136,403
471035232,4,Elora Community Center Voting District,Lincoln,968,875,9,65,0,4,15,269,88,179
471035256,4,Lincoln Community Center Voting District,Lincoln,2347,2224,44,23,11,13,32,1056,193,847
471035236,4,Flintville Fire Hall Voting District,Lincoln,1964,1814,18,89,3,10,30,667,159,494
471035242,4,FNB Community Room Voting District,Lincoln,2035,1832,38,87,12,12,54,777,174,594
471035200,4,9th Grade Academy Voting District,Lincoln,2767,1464,1101,118,14,10,60,766,478,281
471035204,4,Askins School Voting District,Lincoln,2501,2181,218,45,22,13,22,1346,438,885
471035268,4,Recreation Center Voting District,Lincoln,2201,1707,353,83,8,7,43,834,342,475
471035260,4,Mulberry Fire Hall Voting District,Lincoln,627,558,38,10,1,2,18,295,80,210
471055336,2,Philadelphia Voting District,Loudon,2318,2149,27,92,16,6,28,874,233,630
471055332,2,Luttrell Voting District,Loudon,1040,987,0,44,2,1,6,279,50,226
471055324,2,Loudon Outside Voting District,Loudon,3208,2981,56,128,16,4,23,1443,393,1036
471055288,2,Davis Voting District,Loudon,1113,1059,0,41,5,2,6,341,87,248
471055284,2,Browder Voting District,Loudon,2427,2129,74,176,12,3,33,1039,311,713
471055292,2,Eatons Voting District,Loudon,7400,7005,38,183,93,15,66,3672,898,2715
471055304,2,Highland Park Voting District,Loudon,4691,4492,27,106,18,7,41,2586,691,1861
471055312,2,Lenoir City Outside Voting District,Loudon,1971,1795,15,121,4,11,25,696,217,461
471055316,2,Lenoir City Voting District,Loudon,7788,6005,93,1526,47,22,95,2380,806,1515
471055328,2,Loudon Voting District,Loudon,5315,4157,152,869,63,11,63,1672,540,1102
471055296,2,Glendale Voting District,Loudon,1998,1965,3,10,2,9,9,978,232,731
471055338,2,Tellico Village Voting District,Loudon,1984,1913,10,39,4,0,18,1334,377,943
471055334,2,Tellico Village East Voting District,Loudon,4582,4508,10,18,18,11,17,3774,945,2814
471055300,2,Greenback Voting District,Loudon,2721,2631,12,42,6,9,21,1116,278,820
471075948,3,04 Englewood School Voting District,McMinn,4001,3791,24,97,6,18,65,1487,418,1053
471075904,3,11 McMinn Courthouse Voting District,McMinn,4549,4104,176,113,59,13,84,1547,441,1089
471075964,3,08 Niota School Voting District,McMinn,6578,6115,226,117,33,14,73,2212,652,1529
471075908,3,12 North City School Voting District,McMinn,4050,3342,359,173,66,12,98,1409,532,855
471075896,3,09 Ingleside School Voting District,McMinn,1772,1423,127,147,24,7,44,678,240,428
471075900,3,10 Tennessee Tech. Centerool Voting District,McMinn,3069,2207,390,284,56,10,122,797,364,424
471075956,3,06 Riceville School Voting District,McMinn,4064,3786,83,88,48,11,48,1612,437,1155
471075952,3,05 Rogers Creek School Voting District,McMinn,3338,3213,33,52,12,3,25,1100,269,820
471075920,3,14 EK Baker School Voting District,McMinn,3049,2907,28,51,6,8,49,954,214,729
471075932,3,01 City Park School Voting District,McMinn,4840,4497,118,108,51,7,59,2312,610,1675
471075928,3,15 Mountain View School Voting District,McMinn,2889,2566,196,43,6,26,52,1121,332,773
471075960,3,07 Calhoun School Voting District,McMinn,1365,1199,71,61,3,4,27,563,222,324
471075912,3,13 Claxton Fire Hall Voting District,McMinn,1952,1855,11,37,3,6,40,717,144,562
471075940,3,02 Etowah Community Center Voting District,McMinn,5542,5120,176,93,18,13,122,1851,542,1275
471075942,3,03 Central High School Voting District,McMinn,1208,1148,3,18,2,6,31,429,124,298
471096028,7,4 North Selmer Voting District,McNairy,1873,1632,135,51,5,7,43,773,240,526
471095972,7,1 Bethel Springs Voting District,McNairy,1722,1523,156,18,4,2,19,688,226,451
471096040,7,4 Rose Creek Voting District,McNairy,1591,1483,31,46,2,3,26,629,136,481
471096012,7,1 McNairy Voting District,McNairy,1098,1055,10,15,1,7,10,366,73,289
471096032,7,3 Purdy Voting District,McNairy,611,581,25,0,1,0,4,232,61,167
471096024,7,3 North East Selmer Voting District,McNairy,2234,1709,403,53,10,2,57,936,394,531
471095984,7,5 Cypress Voting District,McNairy,414,393,4,6,0,1,10,176,36,139
471096036,7,5 Ramer Voting District,McNairy,1781,1649,97,25,2,1,7,670,196,456
471096016,7,7 Michie Voting District,McNairy,2863,2717,82,29,4,3,28,1134,313,809
471095992,7,5 East View Voting District,McNairy,838,789,35,6,2,2,4,398,107,283
471096000,7,5 Guys Voting District,McNairy,550,414,123,3,5,0,5,273,152,118
471096044,7,6 Courthouse SE Voting District,McNairy,3706,3268,333,43,10,7,45,1446,450,977
471095996,7,1 Finger Voting District,McNairy,1065,1010,12,35,1,1,6,390,95,281
471096004,7,2 Lawton Voting District,McNairy,863,820,30,6,1,0,6,375,130,238
471096052,7,2 Adamsville Voting District,McNairy,3070,2931,48,36,1,9,45,1190,322,855
471096048,7,7 Stantonville Voting District,McNairy,826,802,11,9,0,1,3,390,118,265
471096008,7,3 Leapwood Voting District,McNairy,970,940,6,15,1,1,7,356,82,269
471115340,6,Central School Voting District,Macon,2434,2241,6,137,12,18,20,944,246,680
471115344,6,Cross Roads Community Center Voting District,Macon,2174,2059,7,59,5,12,32,631,181,434
471115352,6,Sally Wells Building Voting District,Macon,3248,3100,14,104,1,10,19,1226,346,852
471115348,6,Westside School Voting District,Macon,2127,2034,19,44,3,4,23,572,192,360
471115356,6,Rock-n-Roll Used Cars Voting District,Macon,957,908,3,38,2,0,6,337,83,249
471115392,6,Lafayette Middle School Voting District,Macon,3657,3411,14,189,11,5,27,1098,337,741
471115372,6,Galen School Museum Voting District,Macon,1057,1025,0,26,1,0,5,420,81,327
471115368,6,Macon Co. Jr. High School Voting District,Macon,2482,2359,5,89,7,7,15,793,182,602
471115360,6,RBS High School Voting District,Macon,3085,2855,11,191,4,4,20,904,280,606
471115364,6,Willette Head Start Voting District,Macon,1027,969,0,42,1,1,14,435,132,294
471135440,8,1-1 Carl Perkins Civic Center Voting District,Madison,1901,603,1189,68,2,10,29,486,387,93
471135490,8,6-1 Southside High School Voting District,Madison,4872,3763,908,123,14,2,62,1855,630,1198
471135494,8,6-3 Lesters Chapel Fire Station #1 Voting District,Madison,873,812,30,27,0,1,3,443,86,353
471135496,8,6-4 Malesus Community Center Voting District,Madison,2142,1790,271,40,1,3,37,1099,263,827
471135502,8,7-2 Tennessee Technology Center Voting District,Madison,2821,1771,859,147,2,5,37,1130,517,592
471135504,8,7-1 UT Experiment Station Voting District,Madison,2313,429,1639,206,2,3,34,762,634,128
471135454,8,2-3 Tigrett Middle School Voting District,Madison,5239,3307,1688,121,21,4,98,2064,1000,1033
471135480,8,5-1 Whitehall Elementary School Voting District,Madison,3452,171,3205,28,2,9,37,1500,1461,35
471135460,8,3-1 Board of Education Voting District,Madison,3293,1585,1448,187,23,7,43,1573,804,757
471135472,8,4-2 Andrew Jackson Elementary School Voting District,Madison,2898,1086,1454,255,57,10,36,1137,672,461
471135450,8,2-1 Alexander Elementary School Voting District,Madison,3630,888,2588,81,19,1,53,1516,1142,364
471135482,8,5-2 Macedonia Baptist Church Voting District,Madison,4873,285,4490,47,6,2,43,1868,1798,67
471135470,8,5-3 North Parkway Elementary School Voting District,Madison,2516,816,1537,116,9,4,34,1048,727,314
471135442,8,1-2 Washington Douglas Headstart School Voting District,Madison,3755,337,3336,36,2,4,40,1443,1386,48
471135452,8,2-2 Aldersgate United Methodist Church Voting District,Madison,2148,1572,474,51,25,2,24,1208,417,783
471135520,8,10-3 Northside High School Voting District,Madison,3702,2389,1028,111,110,8,56,2059,831,1216
471135532,8,10-2 Northeast Middle School Voting District,Madison,5509,3683,1527,133,29,13,124,2363,872,1463
471135512,8,8-2 Brown's Community Ruritan Club Voting District,Madison,3808,3166,501,63,17,5,56,1979,548,1418
471135526,8,4-3 Festivities! Events and Party Place Voting District,Madison,3952,2897,814,161,30,5,45,2211,713,1483
471135528,8,3-3 Jackson Center for Independent Living Voting District,Madison,3436,2404,804,107,77,2,42,1063,456,601
471135476,8,4-1 Jackson Masonic Temple Lodge #45 Voting District,Madison,4722,2917,1395,230,85,5,90,1993,863,1118
471135524,8,9-1 V.F.W. Voting District,Madison,6281,4194,1179,616,210,6,76,3488,1193,2270
471135522,8,9-2 Pope Elementary School Voting District,Madison,6973,5588,963,204,125,6,87,3106,701,2384
471135462,8,3-2 Old Bells Road Fire Station #10 Voting District,Madison,675,612,32,18,7,0,6,479,93,381
471135534,8,9-3 Three Way City Meeting Room Voting District,Madison,2400,2113,228,23,13,4,19,1315,283,1021
471135530,8,10-1 Spring Creek Fire Station #7 Voting District,Madison,732,669,39,4,3,0,17,366,75,282
471135510,8,8-1 Beech Bluff Ruritan Club Voting District,Madison,1190,1080,88,7,3,3,9,579,171,405
471135492,8,6-2 South Elementary School Voting District,Madison,1781,1553,194,12,0,5,17,766,212,548
471135498,8,6-5 Medon City Hall Voting District,Madison,1089,832,242,5,2,6,2,491,200,286
471135500,8,7-3 Denmark-West Community Center Voting District,Madison,1219,294,900,6,0,4,15,648,567,81
471135516,8,8-4 East Union Ruritan Club Voting District,Madison,1474,1116,288,22,11,3,34,652,241,408
471135506,8,7-4 Mercer Fire Station #8 Voting District,Madison,806,625,152,25,1,1,2,358,132,220
471135514,8,8-3 Mifflin Fire Station #15 Voting District,Madison,1819,1713,40,26,15,3,22,798,134,652
471155580,4,South Pittsburg Voting District,Marion,3530,2902,501,49,3,17,58,1475,842,615
471155590,4,Orme Voting District,Marion,376,352,3,14,4,1,2,69,27,40
471155592,4,Lodge Voting District,Marion,248,239,4,1,4,0,0,149,57,89
471155598,4,Kimball Voting District,Marion,1434,1323,13,32,40,1,25,735,296,426
471155596,4,Monteagle Voting District,Marion,1209,1164,2,6,13,10,14,591,227,355
471155594,4,Battle Creek Voting District,Marion,503,475,8,12,1,4,3,204,75,124
471155620,4,Jasper Voting District,Marion,3450,3073,265,50,17,12,33,1732,692,1002
471155600,4,Shellmound Voting District,Marion,1024,925,50,32,0,5,12,387,165,216
471155584,4,New Hope Voting District,Marion,1169,1133,9,5,5,3,14,502,181,315
471155602,4,Haletown-Ladds Voting District,Marion,1154,1085,19,23,9,4,14,466,184,276
471155624,4,Cedar Grove Voting District,Marion,2093,1953,53,31,1,16,39,774,289,471
471155649,4,Mineral Springs Voting District,Marion,335,321,1,4,1,0,8,130,42,84
471155652,4,Elder Mountain Voting District,Marion,248,244,0,1,1,1,1,176,43,133
471155630,4,Foster Falls Voting District,Marion,1023,987,9,8,2,6,11,380,119,259
471155636,4,Whitwell Mtn. FD Voting District,Marion,1104,1089,1,4,1,3,6,368,161,199
471155640,4,Sequatchie Voting District,Marion,2476,2384,34,20,3,11,24,752,260,476
471155674,4,Powells Crossroads Voting District,Marion,3128,3045,20,22,5,6,30,1110,347,754
471155650,4,Waldens Ridge Voting District,Marion,629,616,0,10,0,0,3,237,96,136
471155654,4,Lusk Store Voting District,Marion,363,355,0,2,0,2,4,232,55,173
471155672,4,Whitwell Voting District,Marion,2741,2663,15,35,2,9,17,968,348,603
471175720,4,4 South Marshall Volunteer FD Voting District,Marshall,2924,2769,44,58,14,13,26,1075,347,704
471175700,4,8 Lewisburg Gas Dept. Voting District,Marshall,3442,2842,309,218,24,6,43,1140,479,630
471175724,4,9 Courthouse Voting District,Marshall,2926,2529,197,136,13,11,40,1231,450,761
471175732,4,7 Hardison School Voting District,Marshall,3183,2218,587,280,9,9,80,855,486,357
471175704,4,3 Belfast Voting District,Marshall,3087,2814,118,105,8,14,28,1121,403,693
471175740,4,6 West Hills Elementary Voting District,Marshall,3493,2797,330,250,10,10,96,1128,512,600
471175708,4,2 Henry Horton State Park Voting District,Marshall,4028,3742,85,138,6,19,38,1560,542,981
471175716,4,1 Chapel Hill Voting District,Marshall,4238,3956,94,106,17,17,48,1674,542,1100
471175752,4,5 Recreation Center Voting District,Marshall,3296,2898,221,95,44,1,37,1505,559,929
471195868,4,Spring Hill Voting District,Maury,9843,8322,682,545,111,25,158,4308,1412,2843
471195872,7,Theta Voting District,Maury,2857,2659,70,84,8,3,33,1335,450,858
471195770,7,Armory Voting District,Maury,2026,1519,243,213,8,2,41,599,214,379
471195864,7,Santa Fe Voting District,Maury,2294,2206,34,40,0,2,12,968,289,668
471195768,7,Baker Voting District,Maury,3760,2667,702,291,27,6,67,1514,709,783
471195796,7,St. Catherine Voting District,Maury,5265,4174,763,193,35,19,81,2382,962,1401
471195840,4,CP Church Voting District,Maury,8210,6491,863,610,92,26,128,3652,1379,2231
471195824,7,West End Voting District,Maury,4184,2788,913,327,14,7,135,1510,733,750
471195769,4,Tradewinds Voting District,Maury,3204,2801,260,95,11,6,31,1566,570,980
471195812,4,Highland Voting District,Maury,3623,2676,442,396,16,7,86,971,428,529
471195813,4,First Family Voting District,Maury,2481,2189,170,53,51,4,14,1282,397,878
471195832,4,Mt. Pleasant Voting District,Maury,6913,5547,1109,114,18,22,103,2489,1120,1338
471195808,7,Hampshire Voting District,Maury,2132,1928,111,56,10,7,20,899,239,649
471195780,4,College Hill Voting District,Maury,5862,2176,3066,388,35,24,173,2049,1687,349
471195842,4,Pleasant Heights Voting District,Maury,2677,2524,67,36,22,6,22,1708,399,1290
471195848,4,Rally Hill Voting District,Maury,2637,2362,80,123,14,3,55,1098,375,710
471195849,4,Bear Creek Voting District,Maury,4422,4078,146,87,15,21,75,1944,616,1301
471195852,4,Riverside Voting District,Maury,1754,1377,211,120,5,10,31,591,219,359
471195772,4,Bigbyville Voting District,Maury,2409,2267,67,42,8,11,14,1061,327,710
471195792,4,Culleoka Voting District,Maury,2911,2769,39,63,3,19,18,1256,356,878
471195844,4,Porters Chapel Voting District,Maury,1492,1399,38,33,0,2,20,585,177,404
471216060,4,2 Meigs South Voting District,Meigs,2319,2234,21,19,7,11,27,901,316,569
471216068,4,3 Courthouse Voting District,Meigs,1746,1704,6,18,0,8,10,668,218,441
471216072,4,1 Eastview Voting District,Meigs,2070,1955,45,28,4,11,27,696,199,486
471216064,4,3 City Hall Voting District,Meigs,1588,1545,9,16,2,11,5,527,193,321
471216076,4,4 Meigs North Voting District,Meigs,2061,1969,20,35,1,12,24,661,226,426
471216080,4,5 Ten Mile Voting District,Meigs,1969,1854,15,60,4,5,31,784,220,554
471236088,3,01 Sweetwater High School Voting District,Monroe,8754,7628,224,712,21,45,124,2584,758,1791
471236129,3,04 Vonore Elementary School Voting District,Monroe,2817,2694,21,59,14,8,21,1483,412,1054
471236132,3,07 Madisonville Primary School Voting District,Monroe,4841,4565,56,95,20,21,84,1691,545,1113
471236128,3,06 Madisonville Middle School Voting District,Monroe,3206,3083,26,50,4,14,29,1196,373,813
471236112,3,02 Broad Street School Voting District,Monroe,3534,2989,316,109,33,14,73,1406,514,874
471236116,3,03 Brown Elementary Voting District,Monroe,2191,2021,42,76,21,4,27,889,258,617
471236092,3,10 Rural Vale Fire Dept Voting District,Monroe,1256,1193,4,24,2,7,26,504,119,379
471236140,3,09 Old Notchey Creek School Voting District,Monroe,2535,2423,17,43,1,8,43,964,327,613
471236096,3,11 Tellico Community Center Voting District,Monroe,5474,5292,14,47,9,34,78,2104,527,1548
471236108,3,14 Toqua Community Center Voting District,Monroe,2792,2663,6,36,8,25,54,778,223,547
471236100,3,12 Coker Creek School Voting District,Monroe,1382,1338,1,19,6,4,14,728,148,568
471236124,3,05 Madisonville Inter. School Voting District,Monroe,4240,3831,157,149,18,9,76,1862,684,1154
471236136,3,08 Vonore Community Center Voting District,Monroe,1497,1426,16,29,4,6,16,588,165,413
471256150,7,1 Voting District,Montgomery,15902,10251,3066,1390,551,63,581,4743,2126,2585
471256162,7,3B Voting District,Montgomery,4874,4310,196,187,81,10,90,2191,588,1581
471256160,7,3A Voting District,Montgomery,5923,5347,208,152,97,18,101,2600,813,1762
471256236,7,20 Voting District,Montgomery,9214,7583,711,386,284,21,229,4188,1389,2761
471256228,7,18 Voting District,Montgomery,15713,8009,4370,1900,622,71,741,3991,2305,1666
471256220,7,14 Voting District,Montgomery,12139,8099,2207,1005,269,60,499,3828,1822,1958
471256195,7,9 Voting District,Montgomery,8555,4771,1873,1120,345,44,402,1845,944,885
471256190,7,8 Voting District,Montgomery,5518,3107,1291,684,202,41,193,855,560,286
471256155,7,2 Voting District,Montgomery,7343,5681,887,373,172,15,215,3535,1377,2120
471256234,7,19 Voting District,Montgomery,6054,5264,339,226,84,20,121,3050,1048,1959
471256230,7,17 Voting District,Montgomery,7330,3732,2913,341,59,36,249,1925,1319,571
471256238,7,21 Voting District,Montgomery,6793,4483,1570,415,79,25,221,2609,1376,1200
471256180,7,6A Voting District,Montgomery,4015,3596,243,96,23,23,34,1484,564,890
471256215,7,13 Voting District,Montgomery,6626,3148,2117,860,152,29,320,1957,1253,684
471256165,7,4A Voting District,Montgomery,4079,3523,312,136,12,14,82,1634,561,1048
471256166,7,4B Voting District,Montgomery,2862,2751,24,41,5,13,28,1060,424,620
471256170,7,5 Voting District,Montgomery,7042,4755,1578,376,73,38,222,2312,1207,1068
471256175,7,6B Voting District,Montgomery,2630,2463,66,50,11,5,35,916,337,564
471256185,7,7 Voting District,Montgomery,6335,5505,285,284,71,37,153,2287,606,1655
471256205,7,11 Voting District,Montgomery,6821,4371,1230,717,146,42,315,1894,844,1027
471256200,7,10 Voting District,Montgomery,7514,4094,1842,900,231,56,391,1634,921,692
471256232,7,16 Voting District,Montgomery,6314,3593,1458,748,220,18,277,2095,1149,923
